ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz
4,,127619650,Port:1,0,1769352594,168803345,Enabled,0.622729,0.486835,-0.533362,0.301207,-24.8755,75.0341,-1659.1,0.393728,4,OK,-24.7641,74.9533,-1658.8,OK,-65.4738,46.6878,-1653.17,OK,-57.5306,-6.58654,-1662.58,OK,-0.537419,22.4559,-1673.61,,127619650,Port:2,0,1769352594,168803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619650,Port:3,0,1769352594,168803345,Enabled,0.917932,0.11078,-0.0147586,0.380671,-22.2321,212.602,-1636.44,0.1205,3,OK,-22.1055,212.687,-1636.43,OK,-62.7673,181.555,-1640.89,OK,-66.6185,255.927,-1624.3,,127619650,Port:65535,0,1769352594,168803345,Missing,,,,,,,,,2,OK,76.8885,460.65,-1998.92,OK,-60.1185,246.683,-1633.12
4,,127619656,Port:1,0,1769352594,268803345,Enabled,0.623158,0.489265,-0.533884,0.2954,-22.891,74.6873,-1651.66,0.396546,4,OK,-22.7738,74.6034,-1651.35,OK,-63.6149,46.5153,-1645.71,OK,-55.9988,-6.72229,-1655.65,OK,1.05559,22.1057,-1666.82,,127619656,Port:2,0,1769352594,268803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619656,Port:3,0,1769352594,268803345,Enabled,0.917895,0.110924,-0.0143336,0.380736,-22.2324,212.612,-1636.47,0.12,3,OK,-22.1043,212.695,-1636.46,OK,-62.7635,181.557,-1640.89,OK,-66.6207,255.927,-1624.29,,127619656,Port:65535,0,1769352594,268803345,Missing,,,,,,,,,2,OK,76.8825,460.633,-1998.87,OK,-60.0879,246.661,-1633.12
4,,127619662,Port:1,0,1769352594,368803345,Enabled,0.623672,0.493716,-0.528811,0.296036,-22.4772,75.4785,-1647.87,0.393153,4,OK,-22.3675,75.4133,-1647.55,OK,-62.8618,46.8879,-1641.6,OK,-54.7838,-6.25766,-1651.68,OK,1.88093,23.1407,-1663.33,,127619662,Port:2,0,1769352594,368803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619662,Port:3,0,1769352594,368803345,Enabled,0.917904,0.11097,-0.0149966,0.380674,-22.2313,212.605,-1636.45,0.122372,3,OK,-22.1,212.689,-1636.43,OK,-62.7678,181.562,-1640.93,OK,-66.6232,255.926,-1624.29,,127619662,Port:65535,0,1769352594,368803345,Missing,,,,,,,,,2,OK,76.883,460.633,-1998.88,OK,-60.1265,246.664,-1633.12
4,,127619671,Port:1,0,1769352594,518803345,Enabled,0.626172,0.487748,-0.529544,0.299321,-21.9199,80.1909,-1650.93,0.394228,4,OK,-21.8113,80.126,-1650.61,OK,-62.456,51.8572,-1644.5,OK,-54.5858,-1.45046,-1653.84,OK,2.29089,27.5633,-1665.59,,127619671,Port:2,0,1769352594,518803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619671,Port:3,0,1769352594,518803345,Enabled,0.917926,0.110564,-0.01443,0.380762,-22.228,212.611,-1636.46,0.119646,3,OK,-22.0989,212.692,-1636.45,OK,-62.7568,181.554,-1640.88,OK,-66.623,255.935,-1624.33,,127619671,Port:65535,0,1769352594,518803345,Missing,,,,,,,,,2,OK,76.8763,460.631,-1998.87,OK,-60.1033,246.641,-1633.11
4,,127619677,Port:1,0,1769352594,618803345,Enabled,0.627812,0.485216,-0.527438,0.303689,-23.1366,82.3038,-1656.2,0.421348,4,OK,-23.0303,82.2411,-1655.84,OK,-63.5961,53.8943,-1649.57,OK,-55.4793,0.512924,-1658.26,OK,1.31931,29.6052,-1670.31,,127619677,Port:2,0,1769352594,618803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619677,Port:3,0,1769352594,618803345,Enabled,0.917922,0.110535,-0.0144275,0.380781,-22.2315,212.614,-1636.47,0.12008,3,OK,-22.1034,212.697,-1636.46,OK,-62.7598,181.555,-1640.88,OK,-66.6268,255.935,-1624.34,,127619677,Port:65535,0,1769352594,618803345,Missing,,,,,,,,,2,OK,76.8871,460.632,-1998.87,OK,-60.1057,246.673,-1633.08
4,,127619683,Port:1,0,1769352594,718803350,Enabled,0.629319,0.482013,-0.527343,0.305827,-22.9482,85.0732,-1663.37,0.416177,4,OK,-22.8499,85.0149,-1663,OK,-63.474,56.7772,-1656.61,OK,-55.4185,3.32325,-1664.85,OK,1.48217,32.2222,-1677.01,,127619683,Port:2,0,1769352594,718803350,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619683,Port:3,0,1769352594,718803350,Enabled,0.917908,0.11107,-0.0148762,0.380641,-22.2355,212.606,-1636.45,0.120344,3,OK,-22.1102,212.691,-1636.44,OK,-62.7717,181.561,-1640.93,OK,-66.619,255.928,-1624.28,,127619683,Port:65535,0,1769352594,718803350,Missing,,,,,,,,,2,OK,76.885,460.635,-1998.94,OK,-60.0748,246.613,-1633.03
4,,127619689,Port:1,0,1769352594,818803350,Enabled,0.630932,0.478071,-0.525056,0.312554,-23.3681,88.3518,-1672.42,0.428992,4,OK,-23.2678,88.2781,-1672.05,OK,-63.7588,59.9416,-1665.42,OK,-55.3871,6.40282,-1672.81,OK,1.40524,35.461,-1685.17,,127619689,Port:2,0,1769352594,818803350,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619689,Port:3,0,1769352594,818803350,Enabled,0.917905,0.110885,-0.0142347,0.380727,-22.2321,212.611,-1636.47,0.117911,3,OK,-22.1038,212.69,-1636.46,OK,-62.7619,181.558,-1640.88,OK,-66.6207,255.929,-1624.29,,127619689,Port:65535,0,1769352594,818803350,Missing,,,,,,,,,2,OK,76.8799,460.639,-1998.91,OK,-60.1037,246.657,-1633.06
4,,127619695,Port:1,0,1769352594,918803350,Enabled,0.630202,0.477819,-0.521629,0.32006,-24.0076,91.283,-1682.16,0.406152,4,OK,-23.923,91.2209,-1681.8,OK,-64.061,62.4264,-1675.01,OK,-54.9561,8.9368,-1681.89,OK,1.51081,38.5739,-1694.29,,127619695,Port:2,0,1769352594,918803350,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619695,Port:3,0,1769352594,918803350,Enabled,0.917916,0.110833,-0.0147401,0.380696,-22.2312,212.604,-1636.45,0.121805,3,OK,-22.1032,212.691,-1636.43,OK,-62.7664,181.556,-1640.9,OK,-66.6192,255.923,-1624.3,,127619695,Port:65535,0,1769352594,918803350,Missing,,,,,,,,,2,OK,76.8893,460.644,-1998.94,OK,-60.0894,246.647,-1632.95
4,,127619704,Port:1,0,1769352595,68803350,Enabled,0.630818,0.47651,-0.5195,0.324234,-20.9944,95.1784,-1692.07,0.445831,4,OK,-20.884,95.1296,-1691.67,OK,-60.9026,66.1468,-1684.8,OK,-51.4966,12.6478,-1691.15,OK,4.82052,42.5369,-1703.77,,127619704,Port:2,0,1769352595,68803350,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619704,Port:3,0,1769352595,68803350,Enabled,0.917901,0.110936,-0.0147211,0.380702,-22.2355,212.615,-1636.48,0.12464,3,OK,-22.103,212.701,-1636.47,OK,-62.7726,181.563,-1640.94,OK,-66.6258,255.934,-1624.32,,127619704,Port:65535,0,1769352595,68803350,Missing,,,,,,,,,2,OK,76.8855,460.652,-1998.97,OK,-60.1012,246.665,-1632.95
4,,127619710,Port:1,0,1769352595,168803350,Enabled,0.628566,0.485837,-0.507081,0.334268,-18.8758,93.8767,-1700.07,0.466643,4,OK,-18.7688,93.825,-1699.63,OK,-57.6869,63.4935,-1692.31,OK,-46.4063,10.3235,-1698.46,OK,8.73121,42.1192,-1711.83,,127619710,Port:2,0,1769352595,168803350,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619710,Port:3,0,1769352595,168803350,Enabled,0.917966,0.110537,-0.0145743,0.380668,-22.2327,212.601,-1636.45,0.119071,3,OK,-22.1067,212.685,-1636.44,OK,-62.7673,181.554,-1640.88,OK,-66.6179,255.933,-1624.32,,127619710,Port:65535,0,1769352595,168803350,Missing,,,,,,,,,2,OK,76.8824,460.643,-1998.9,OK,-60.0614,246.635,-1633.1
4,,127619716,Port:1,0,1769352595,268803350,Enabled,0.624242,0.490172,-0.503079,0.342,-15.5143,94.6539,-1708.69,0.446654,4,OK,-15.4029,94.6122,-1708.29,OK,-53.6865,63.4625,-1701.03,OK,-41.29,10.5451,-1707.14,OK,13.1742,43.4778,-1720.27,,127619716,Port:2,0,1769352595,268803350,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619716,Port:3,0,1769352595,268803350,Enabled,0.917886,0.111024,-0.0144167,0.380724,-22.2376,212.613,-1636.47,0.120006,3,OK,-22.1081,212.694,-1636.46,OK,-62.7683,181.558,-1640.9,OK,-66.6279,255.932,-1624.28,,127619716,Port:65535,0,1769352595,268803350,Missing,,,,,,,,,2,OK,76.8769,460.633,-1998.94,OK,-60.1189,246.675,-1633.05
4,,127619722,Port:1,0,1769352595,368803350,Enabled,0.620895,0.501618,-0.485439,0.356676,-13.8705,95.0166,-1716.14,0.443362,4,OK,-13.7608,94.9895,-1715.74,OK,-50.3499,62.0638,-1707.73,OK,-35.4244,9.75247,-1713.53,OK,17.1636,45.1998,-1727.61,,127619722,Port:2,0,1769352595,368803350,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619722,Port:3,0,1769352595,368803350,Enabled,0.917916,0.110688,-0.0144382,0.38075,-22.2352,212.611,-1636.45,0.116154,3,OK,-22.1134,212.693,-1636.44,OK,-62.7615,181.557,-1640.87,OK,-66.6248,255.93,-1624.3,,127619722,Port:65535,0,1769352595,368803350,Missing,,,,,,,,,2,OK,76.8813,460.641,-1998.88,OK,-60.087,246.618,-1632.83
4,,127619728,Port:1,0,1769352595,468803350,Enabled,0.619879,0.502576,-0.484688,0.358113,-11.5675,99.7559,-1721.98,0.406194,4,OK,-11.4616,99.7212,-1721.61,OK,-47.9339,66.6459,-1713.56,OK,-32.7895,14.4023,-1719.43,OK,19.7302,50.0819,-1733.41,,127619728,Port:2,0,1769352595,468803350,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619728,Port:3,0,1769352595,468803350,Enabled,0.917962,0.110534,-0.0153019,0.380649,-22.231,212.598,-1636.42,0.123815,3,OK,-22.0999,212.685,-1636.4,OK,-62.7707,181.56,-1640.92,OK,-66.6242,255.93,-1624.33,,127619728,Port:65535,0,1769352595,468803350,Missing,,,,,,,,,2,OK,76.8853,460.642,-1998.9,OK,-60.0895,246.631,-1632.9
4,,127619734,Port:1,0,1769352595,568803350,Enabled,0.620762,0.499135,-0.483951,0.362366,-12.4892,105.128,-1727.25,0.410135,4,OK,-12.3826,105.103,-1726.89,OK,-48.8258,72.0253,-1718.69,OK,-33.5488,19.7561,-1723.97,OK,18.9566,55.4085,-1738.05,,127619734,Port:2,0,1769352595,568803350,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619734,Port:3,0,1769352595,568803350,Enabled,0.917965,0.11051,-0.0152067,0.380652,-22.2329,212.601,-1636.43,0.119347,3,OK,-22.1053,212.684,-1636.41,OK,-62.7679,181.564,-1640.91,OK,-66.6262,255.935,-1624.34,,127619734,Port:65535,0,1769352595,568803350,Missing,,,,,,,,,2,OK,76.8789,460.626,-1998.86,OK,-60.1122,246.661,-1633.07
4,,127619743,Port:1,0,1769352595,718803345,Enabled,0.621558,0.48842,-0.490259,0.367094,-16.4819,112.748,-1735.74,0.463741,4,OK,-16.389,112.711,-1735.31,OK,-53.3566,80.1837,-1727.5,OK,-38.5944,27.6761,-1731.62,OK,14.6111,62.5388,-1745.27,,127619743,Port:2,0,1769352595,718803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619743,Port:3,0,1769352595,718803345,Enabled,0.917912,0.110746,-0.0144574,0.380741,-22.2355,212.61,-1636.47,0.117138,3,OK,-22.111,212.692,-1636.46,OK,-62.7637,181.559,-1640.89,OK,-66.6257,255.927,-1624.31,,127619743,Port:65535,0,1769352595,718803345,Missing,,,,,,,,,2,OK,76.8814,460.637,-1998.9,OK,-60.1142,246.669,-1633.18
4,,127619749,Port:1,0,1769352595,818803345,Enabled,0.624869,0.48205,-0.491243,0.368575,-17.1074,116.093,-1740.29,0.42342,4,OK,-17.0075,116.077,-1739.91,OK,-54.2699,83.9118,-1731.77,OK,-39.9013,31.2404,-1735.3,OK,13.6226,65.5344,-1749.06,,127619749,Port:2,0,1769352595,818803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619749,Port:3,0,1769352595,818803345,Enabled,0.917959,0.110441,-0.014744,0.380706,-22.2348,212.607,-1636.45,0.119378,3,OK,-22.1101,212.692,-1636.43,OK,-62.7668,181.557,-1640.89,OK,-66.6249,255.937,-1624.34,,127619749,Port:65535,0,1769352595,818803345,Missing,,,,,,,,,2,OK,76.8854,460.63,-1998.89,OK,-60.1096,246.654,-1633.01
4,,127619755,Port:1,0,1769352595,918803345,Enabled,0.627823,0.473335,-0.49655,0.367737,-15.6843,119.239,-1745.11,0.389427,4,OK,-15.5937,119.228,-1744.76,OK,-53.4588,87.7658,-1736.6,OK,-39.9597,34.8331,-1739.61,OK,14.2661,68.0873,-1753.1,,127619755,Port:2,0,1769352595,918803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619755,Port:3,0,1769352595,918803345,Enabled,0.917901,0.110881,-0.0143442,0.380733,-22.2383,212.613,-1636.49,0.121528,3,OK,-22.1075,212.697,-1636.48,OK,-62.7714,181.559,-1640.91,OK,-66.6277,255.929,-1624.32,,127619755,Port:65535,0,1769352595,918803345,Missing,,,,,,,,,2,OK,76.8857,460.604,-1998.76,OK,-60.1043,246.656,-1633
4,,127619761,Port:1,0,1769352596,18803345,Enabled,0.633178,0.463345,-0.501388,0.364702,-13.0593,123.381,-1750.6,0.432952,4,OK,-12.9827,123.37,-1750.2,OK,-51.5973,92.8548,-1742.02,OK,-39.2522,39.6141,-1744.25,OK,15.8412,71.48,-1757.93,,127619761,Port:2,0,1769352596,18803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619761,Port:3,0,1769352596,18803345,Enabled,0.91793,0.110808,-0.0148826,0.380664,-22.235,212.608,-1636.46,0.12105,3,OK,-22.1094,212.696,-1636.45,OK,-62.7714,181.565,-1640.93,OK,-66.6204,255.93,-1624.32,,127619761,Port:65535,0,1769352596,18803345,Missing,,,,,,,,,2,OK,76.8771,460.646,-1998.95,OK,-60.1045,246.658,-1632.87
4,,127619767,Port:1,0,1769352596,118803345,Enabled,0.638225,0.452526,-0.506602,0.362274,-10.3595,128.128,-1756.3,0.446106,4,OK,-10.2711,128.115,-1755.89,OK,-49.6193,98.5783,-1747.65,OK,-38.4678,45.039,-1749.13,OK,17.3834,75.5263,-1762.79,,127619767,Port:2,0,1769352596,118803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619767,Port:3,0,1769352596,118803345,Enabled,0.917973,0.110419,-0.0148601,0.380673,-22.2352,212.6,-1636.44,0.121731,3,OK,-22.1103,212.689,-1636.43,OK,-62.7714,181.551,-1640.9,OK,-66.6218,255.933,-1624.35,,127619767,Port:65535,0,1769352596,118803345,Missing,,,,,,,,,2,OK,76.8881,460.621,-1998.86,OK,-60.0741,246.619,-1632.91
4,,127619776,Port:1,0,1769352596,268803345,Enabled,0.648407,0.433927,-0.512391,0.358792,-6.872,135.182,-1766.51,0.44479,4,OK,-6.78885,135.174,-1766.09,OK,-47.2509,107.282,-1757.42,OK,-38.0065,53.3758,-1757.47,OK,19.0327,81.4638,-1771.47,,127619776,Port:2,0,1769352596,268803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619776,Port:3,0,1769352596,268803345,Enabled,0.917936,0.110668,-0.0147187,0.380696,-22.2354,212.607,-1636.45,0.123548,3,OK,-22.1047,212.695,-1636.44,OK,-62.7732,181.56,-1640.9,OK,-66.6242,255.927,-1624.32,,127619776,Port:65535,0,1769352596,268803345,Missing,,,,,,,,,2,OK,76.8838,460.634,-1998.87,OK,-60.1058,246.653,-1633.16
4,,127619782,Port:1,0,1769352596,368803345,Enabled,0.653618,0.41862,-0.518014,0.359447,-7.01696,139.159,-1773.48,0.421309,4,OK,-6.94843,139.165,-1773.08,OK,-48.1399,112.411,-1764.33,OK,-40.1947,58.2995,-1763.18,OK,17.67,84.759,-1776.93,,127619782,Port:2,0,1769352596,368803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619782,Port:3,0,1769352596,368803345,Enabled,0.917909,0.110861,-0.0145672,0.38071,-22.238,212.61,-1636.47,0.120556,3,OK,-22.1093,212.695,-1636.46,OK,-62.7717,181.563,-1640.91,OK,-66.6268,255.926,-1624.31,,127619782,Port:65535,0,1769352596,368803345,Missing,,,,,,,,,2,OK,76.8796,460.631,-1998.84,OK,-60.1092,246.636,-1633.12
4,,127619788,Port:1,0,1769352596,468803345,Enabled,0.656449,0.410151,-0.519143,0.36241,-8.89914,140.46,-1778.6,0.395301,4,OK,-8.83352,140.476,-1778.24,OK,-50.2883,114.192,-1769.3,OK,-42.7769,60.0235,-1767.31,OK,15.3588,85.8189,-1781,,127619788,Port:2,0,1769352596,468803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619788,Port:3,0,1769352596,468803345,Enabled,0.917931,0.11075,-0.0150108,0.380672,-22.2373,212.605,-1636.43,0.12171,3,OK,-22.1096,212.691,-1636.42,OK,-62.7731,181.56,-1640.91,OK,-66.6275,255.932,-1624.3,,127619788,Port:65535,0,1769352596,468803345,Missing,,,,,,,,,2,OK,76.8621,460.639,-1998.92,OK,-60.1065,246.659,-1632.94
4,,127619794,Port:1,0,1769352596,568803345,Enabled,0.660286,0.400544,-0.522686,0.36109,-8.33004,143.075,-1784.64,0.434632,4,OK,-8.26808,143.083,-1784.23,OK,-50.2446,117.626,-1775.35,OK,-43.7004,63.3981,-1772.58,OK,15.026,88.0013,-1786.28,,127619794,Port:2,0,1769352596,568803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619794,Port:3,0,1769352596,568803345,Enabled,0.917894,0.110992,-0.0143039,0.380719,-22.237,212.616,-1636.49,0.117899,3,OK,-22.1096,212.695,-1636.48,OK,-62.7665,181.562,-1640.91,OK,-66.6251,255.935,-1624.3,,127619794,Port:65535,0,1769352596,568803345,Missing,,,,,,,,,2,OK,76.8818,460.621,-1998.83,OK,-60.0892,246.634,-1632.92
4,,127619800,Port:1,0,1769352596,668803345,Enabled,0.663796,0.390451,-0.525608,0.361469,-5.81307,146.944,-1791.29,0.392601,4,OK,-5.76694,146.958,-1790.92,OK,-48.163,122.262,-1781.92,OK,-42.4506,67.9905,-1778.41,OK,16.7147,91.4989,-1791.91,,127619800,Port:2,0,1769352596,668803345,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619800,Port:3,0,1769352596,668803345,Enabled,0.917904,0.111002,-0.0147787,0.380673,-22.2334,212.611,-1636.47,0.121185,3,OK,-22.1058,212.697,-1636.46,OK,-62.769,181.565,-1640.93,OK,-66.6199,255.93,-1624.3,,127619800,Port:65535,0,1769352596,668803345,Missing,,,,,,,,,2,OK,76.8828,460.662,-1999.01,OK,-60.0945,246.645,-1632.93
4,,127619809,Port:1,0,1769352596,818803346,Enabled,0.669537,0.381536,-0.525638,0.360354,-0.663256,151.863,-1799.78,0.48287,4,OK,-0.595986,151.882,-1799.32,OK,-43.3895,127.969,-1790.14,OK,-38.4912,73.6513,-1785.6,OK,21.0391,96.0995,-1799.65,,127619809,Port:2,0,1769352596,818803346,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619809,Port:3,0,1769352596,818803346,Enabled,0.91794,0.110628,-0.014644,0.3807,-22.2367,212.606,-1636.45,0.12097,3,OK,-22.107,212.69,-1636.43,OK,-62.7713,181.559,-1640.88,OK,-66.6271,255.931,-1624.32,,127619809,Port:65535,0,1769352596,818803346,Missing,,,,,,,,,2,OK,76.8674,460.626,-1998.85,OK,-60.107,246.655,-1633
4,,127619815,Port:1,0,1769352596,918803346,Enabled,0.669904,0.378464,-0.528101,0.359308,1.06281,153.561,-1803.99,0.474929,4,OK,1.12014,153.581,-1803.53,OK,-41.8698,129.974,-1794.49,OK,-37.3742,75.6297,-1789.87,OK,22.4171,97.6492,-1803.68,,127619815,Port:2,0,1769352596,918803346,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619815,Port:3,0,1769352596,918803346,Enabled,0.917898,0.110845,-0.0144326,0.380746,-22.2347,212.613,-1636.48,0.122274,3,OK,-22.1052,212.697,-1636.46,OK,-62.7666,181.553,-1640.9,OK,-66.6256,255.932,-1624.31,,127619815,Port:65535,0,1769352596,918803346,Missing,,,,,,,,,2,OK,76.8726,460.629,-1998.86,OK,-60.1055,246.653,-1633
4,,127619821,Port:1,0,1769352597,18803347,Enabled,0.67042,0.378936,-0.526456,0.360261,1.25068,153.905,-1807.12,0.45006,4,OK,1.30996,153.934,-1806.69,OK,-41.5936,130.218,-1797.43,OK,-36.955,75.898,-1792.77,OK,22.7587,98.0518,-1806.73,,127619821,Port:2,0,1769352597,18803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619821,Port:3,0,1769352597,18803347,Enabled,0.917929,0.110674,-0.0143762,0.380724,-22.2367,212.609,-1636.45,0.120861,3,OK,-22.1085,212.693,-1636.44,OK,-62.7696,181.554,-1640.87,OK,-66.6246,255.931,-1624.31,,127619821,Port:65535,0,1769352597,18803347,Missing,,,,,,,,,2,OK,76.8728,460.635,-1998.88,OK,-60.083,246.616,-1632.89
4,,127619827,Port:1,0,1769352597,118803346,Enabled,0.670892,0.375291,-0.527542,0.361607,2.00838,154.614,-1810.72,0.403881,4,OK,2.05819,154.655,-1810.35,OK,-40.9467,131.116,-1801.04,OK,-36.4962,76.8232,-1796.15,OK,23.3169,98.6803,-1809.86,,127619827,Port:2,0,1769352597,118803346,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619827,Port:3,0,1769352597,118803346,Enabled,0.917916,0.110802,-0.014407,0.380717,-22.234,212.609,-1636.46,0.114065,3,OK,-22.1136,212.689,-1636.45,OK,-62.7599,181.557,-1640.88,OK,-66.6209,255.932,-1624.3,,127619827,Port:65535,0,1769352597,118803346,Missing,,,,,,,,,2,OK,76.8831,460.649,-1998.97,OK,-60.1214,246.696,-1633.3
4,,127619833,Port:1,0,1769352597,218803347,Enabled,0.671214,0.372674,-0.529155,0.361359,3.34213,155.386,-1813.8,0.374507,4,OK,3.39496,155.429,-1813.46,OK,-39.746,132.108,-1804.17,OK,-35.5578,77.7978,-1799.21,OK,24.3733,99.3632,-1812.71,,127619833,Port:2,0,1769352597,218803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619833,Port:3,0,1769352597,218803347,Enabled,0.917975,0.110255,-0.0144609,0.380732,-22.235,212.603,-1636.44,0.117897,3,OK,-22.1085,212.685,-1636.43,OK,-62.7651,181.553,-1640.85,OK,-66.6271,255.934,-1624.35,,127619833,Port:65535,0,1769352597,218803347,Missing,,,,,,,,,2,OK,76.8787,460.631,-1998.84,OK,-60.0684,246.617,-1632.89
4,,127619842,Port:1,0,1769352597,368803346,Enabled,0.673477,0.364552,-0.534991,0.356812,7.85027,157.121,-1818.66,0.378063,4,OK,7.90692,157.153,-1818.32,OK,-35.7736,134.77,-1809.29,OK,-32.7669,80.4005,-1804.11,OK,27.6968,100.7,-1817.2,,127619842,Port:2,0,1769352597,368803346,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619842,Port:3,0,1769352597,368803346,Enabled,0.917943,0.110654,-0.0146249,0.380686,-22.2345,212.603,-1636.44,0.120297,3,OK,-22.1068,212.688,-1636.43,OK,-62.7694,181.557,-1640.88,OK,-66.6217,255.927,-1624.31,,127619842,Port:65535,0,1769352597,368803346,Missing,,,,,,,,,2,OK,76.8722,460.639,-1998.9,OK,-60.0795,246.638,-1633.03
4,,127619848,Port:1,0,1769352597,468803347,Enabled,0.676004,0.360675,-0.536265,0.35405,11.6858,156.488,-1820.72,0.418969,4,OK,11.7422,156.526,-1820.33,OK,-32.1765,134.638,-1811.33,OK,-29.7386,80.245,-1805.87,OK,30.9405,99.8572,-1819.12,,127619848,Port:2,0,1769352597,468803347,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619848,Port:3,0,1769352597,468803347,Enabled,0.917881,0.110842,-0.0142747,0.380794,-22.2321,212.615,-1636.48,0.121077,3,OK,-22.1007,212.697,-1636.47,OK,-62.761,181.557,-1640.89,OK,-66.6273,255.925,-1624.31,,127619848,Port:65535,0,1769352597,468803347,Missing,,,,,,,,,2,OK,76.8803,460.637,-1998.9,OK,-60.1108,246.662,-1633.22
4,,127619854,Port:1,0,1769352597,568803346,Enabled,0.679557,0.361443,-0.532485,0.352167,14.0846,154.911,-1822.93,0.43949,4,OK,14.1599,154.951,-1822.52,OK,-29.7376,133.135,-1813.04,OK,-27.3189,78.771,-1807.45,OK,33.3153,98.2572,-1821.45,,127619854,Port:2,0,1769352597,568803346,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,127619854,Port:3,0,1769352597,568803346,Enabled,0.917935,0.110735,-0.0145813,0.380684,-22.2327,212.6,-1636.46,0.11936,3,OK,-22.1053,212.683,-1636.45,OK,-62.7664,181.553,-1640.9,OK,-66.6201,255.925,-1624.32,,127619854,Port:65535,0,1769352597,568803346,Missing,,,,,,,,,2,OK,76.8763,460.643,-1998.91,OK,-60.0727,246.599,-1632.9
