ToolCount,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz
4,,127627816,Port:1,0,1769352730,268802660,Enabled,0.724172,0.257029,-0.61277,0.184456,94.268,105.955,-1576.08,0.423082,4,OK,94.3369,105.936,-1575.67,OK,45.0902,104.038,-1567.58,OK,24.486,53.419,-1565.42,OK,87.9804,46.4497,-1578.12,,127627816,Port:2,0,1769352730,268802660,Missing,,,,,,,,,4,OK,25.701,355.635,-1823.63,OK,67.8658,348.309,-1776.95,OK,74.0755,415.414,-1824.62,OK,96.3725,389.398,-1780.35,,127627816,Port:3,0,1769352730,268802660,Enabled,0.91996,0.0682055,0.00203618,0.386028,-3.47912,165.176,-1420.05,0.100422,3,OK,-3.37027,165.243,-1420.04,OK,-43.6472,133.426,-1421.73,OK,-48.3657,208.952,-1412.02,,127627816,Port:65535,0,1769352730,268802660,Missing,,,,,,,,,7,OK,5.71523,490.696,-2088.46,OK,-1.83781,534.206,-2091.35,OK,-2.42549,524.036,-2017.38,OK,96.3725,389.398,-1780.35,OK,74.0755,415.414,-1824.62,OK,67.8658,348.309,-1776.95,OK,25.701,355.635,-1823.63
4,,127627822,Port:1,0,1769352730,368802660,Enabled,0.725042,0.243576,-0.620153,0.174342,98.4309,106.784,-1577.51,0.437114,4,OK,98.4797,106.767,-1577.08,OK,49.1473,106.644,-1569.49,OK,26.7526,56.7959,-1567.25,OK,90.0663,47.5167,-1579.35,,127627822,Port:2,0,1769352730,368802660,Missing,,,,,,,,,4,OK,25.7012,355.639,-1823.67,OK,67.8795,348.309,-1776.97,OK,74.0751,415.407,-1824.68,OK,96.3697,389.385,-1780.29,,127627822,Port:3,0,1769352730,368802660,Enabled,0.919952,0.0680965,0.00207361,0.386066,-3.47522,165.178,-1420.03,0.0979065,3,OK,-3.37054,165.245,-1420.03,OK,-43.638,133.424,-1421.71,OK,-48.3641,208.953,-1412.01,,127627822,Port:65535,0,1769352730,368802660,Missing,,,,,,,,,7,OK,5.72479,490.732,-2088.58,OK,-2.43925,524.033,-2017.38,OK,-1.85015,534.201,-2091.33,OK,96.3697,389.385,-1780.29,OK,74.0751,415.407,-1824.68,OK,67.8795,348.309,-1776.97,OK,25.7012,355.639,-1823.67
4,,127627828,Port:1,0,1769352730,468802660,Enabled,0.727998,0.229966,-0.626135,0.158399,103.777,106.852,-1578.05,0.448539,4,OK,103.831,106.836,-1577.62,OK,54.5193,108.866,-1570.14,OK,29.9347,60.0564,-1567.96,OK,92.8301,48.0138,-1579.96,,127627828,Port:2,0,1769352730,468802660,Missing,,,,,,,,,4,OK,25.6984,355.645,-1823.69,OK,67.8775,348.292,-1776.92,OK,74.0772,415.429,-1824.72,OK,96.3763,389.383,-1780.33,,127627828,Port:3,0,1769352730,468802660,Enabled,0.919953,0.0683432,0.00217528,0.386019,-3.47766,165.178,-1420.08,0.0981017,3,OK,-3.37038,165.242,-1420.07,OK,-43.6431,133.428,-1421.75,OK,-48.3631,208.957,-1412.02,,127627828,Port:65535,0,1769352730,468802660,Missing,,,,,,,,,7,OK,5.70449,490.683,-2088.43,OK,-2.41744,524.038,-2017.39,OK,-1.81894,534.212,-2091.38,OK,96.3763,389.383,-1780.33,OK,74.0772,415.429,-1824.72,OK,67.8775,348.292,-1776.92,OK,25.6984,355.645,-1823.69
4,,127627837,Port:1,0,1769352730,618802660,Enabled,0.732539,0.216459,-0.626292,0.155855,107.737,107.091,-1580.34,0.378231,4,OK,107.791,107.093,-1579.98,OK,58.566,110.338,-1572.27,OK,32.9209,62.1268,-1569.3,OK,95.4601,48.484,-1581.07,,127627837,Port:2,0,1769352730,618802660,Missing,,,,,,,,,4,OK,25.7017,355.653,-1823.76,OK,67.8814,348.292,-1776.89,OK,74.0815,415.425,-1824.74,OK,96.3728,389.388,-1780.31,,127627837,Port:3,0,1769352730,618802660,Enabled,0.919954,0.0682021,0.00243496,0.38604,-3.47672,165.178,-1420.08,0.100796,3,OK,-3.36707,165.246,-1420.08,OK,-43.6437,133.424,-1421.72,OK,-48.3615,208.954,-1412.03,,127627837,Port:65535,0,1769352730,618802660,Missing,,,,,,,,,7,OK,5.72781,490.746,-2088.67,OK,-1.85154,534.192,-2091.27,OK,-2.4533,524.039,-2017.43,OK,96.3728,389.388,-1780.31,OK,74.0815,415.425,-1824.74,OK,67.8814,348.292,-1776.89,OK,25.7017,355.653,-1823.76
4,,127627843,Port:1,0,1769352730,718802659,Enabled,0.734317,0.214533,-0.624622,0.156851,107.125,107.267,-1581.56,0.413973,4,OK,107.175,107.262,-1581.16,OK,57.9879,110.595,-1573.38,OK,32.3104,62.4259,-1569.97,OK,94.8093,48.6733,-1581.96,,127627843,Port:2,0,1769352730,718802659,Missing,,,,,,,,,4,OK,25.6986,355.646,-1823.65,OK,67.8768,348.303,-1776.99,OK,74.0616,415.418,-1824.69,OK,96.3809,389.401,-1780.45,,127627843,Port:3,0,1769352730,718802659,Enabled,0.919945,0.0683041,0.00223148,0.386046,-3.47775,165.177,-1420.07,0.0988103,3,OK,-3.36887,165.24,-1420.07,OK,-43.6418,133.424,-1421.74,OK,-48.3665,208.955,-1412.02,,127627843,Port:65535,0,1769352730,718802659,Missing,,,,,,,,,7,OK,5.71682,490.718,-2088.51,OK,-1.84084,534.185,-2091.28,OK,-2.43317,524.028,-2017.39,OK,96.3809,389.401,-1780.45,OK,74.0616,415.418,-1824.69,OK,67.8768,348.303,-1776.99,OK,25.6986,355.646,-1823.65
4,,127627849,Port:1,0,1769352730,818802659,Enabled,0.734582,0.214051,-0.624422,0.157064,106.333,107.173,-1582.08,0.42447,4,OK,106.379,107.169,-1581.68,OK,57.1976,110.528,-1573.91,OK,31.5162,62.3707,-1570.41,OK,94.0008,48.5775,-1582.43,,127627849,Port:2,0,1769352730,818802659,Missing,,,,,,,,,4,OK,25.6986,355.641,-1823.75,OK,67.876,348.317,-1776.97,OK,74.0838,415.423,-1824.71,OK,96.3859,389.402,-1780.42,,127627849,Port:3,0,1769352730,818802659,Enabled,0.919962,0.0681734,0.00216588,0.386028,-3.47585,165.178,-1420.07,0.0987691,3,OK,-3.3691,165.243,-1420.07,OK,-43.6412,133.425,-1421.74,OK,-48.3619,208.959,-1412.04,,127627849,Port:65535,0,1769352730,818802659,Missing,,,,,,,,,7,OK,5.71305,490.688,-2088.38,OK,-1.85297,534.19,-2091.29,OK,-2.45417,524.026,-2017.36,OK,96.3859,389.402,-1780.42,OK,74.0838,415.423,-1824.71,OK,67.876,348.317,-1776.97,OK,25.6986,355.641,-1823.75
4,,127627855,Port:1,0,1769352730,918802659,Enabled,0.734682,0.219036,-0.622297,0.158149,104.195,106.194,-1581.66,0.418285,4,OK,104.253,106.191,-1581.26,OK,55.0543,109.075,-1573.24,OK,29.8143,60.6895,-1569.9,OK,92.3826,47.4876,-1582.25,,127627855,Port:2,0,1769352730,918802659,Missing,,,,,,,,,4,OK,25.7015,355.625,-1823.64,OK,67.8851,348.319,-1776.98,OK,74.0672,415.419,-1824.68,OK,96.3747,389.385,-1780.34,,127627855,Port:3,0,1769352730,918802659,Enabled,0.919978,0.0678822,0.00236037,0.38604,-3.47739,165.179,-1420.06,0.0995876,3,OK,-3.36738,165.244,-1420.06,OK,-43.6439,133.428,-1421.7,OK,-48.3652,208.958,-1412.05,,127627855,Port:65535,0,1769352730,918802659,Missing,,,,,,,,,7,OK,5.71351,490.707,-2088.48,OK,-1.84738,534.188,-2091.31,OK,-2.438,524.015,-2017.31,OK,96.3747,389.385,-1780.34,OK,74.0672,415.419,-1824.68,OK,67.8851,348.319,-1776.98,OK,25.7015,355.625,-1823.64
4,,127627861,Port:1,0,1769352731,18802659,Enabled,0.736903,0.226064,-0.616713,0.159795,101.993,105.605,-1581.09,0.416444,4,OK,102.053,105.597,-1580.69,OK,52.9287,107.81,-1572.04,OK,28.3499,59.0767,-1568.66,OK,90.9411,46.7504,-1581.86,,127627861,Port:2,0,1769352731,18802659,Missing,,,,,,,,,4,OK,25.698,355.635,-1823.67,OK,67.8734,348.288,-1776.87,OK,74.0814,415.431,-1824.75,OK,96.3753,389.382,-1780.31,,127627861,Port:3,0,1769352731,18802659,Enabled,0.919983,0.0678894,0.00241798,0.386027,-3.47222,165.176,-1420.08,0.100455,3,OK,-3.36438,165.244,-1420.07,OK,-43.6399,133.422,-1421.71,OK,-48.3557,208.957,-1412.06,,127627861,Port:65535,0,1769352731,18802659,Missing,,,,,,,,,7,OK,5.71891,490.725,-2088.53,OK,-1.83268,534.201,-2091.35,OK,-2.41904,524.038,-2017.43,OK,96.3753,389.382,-1780.31,OK,74.0814,415.431,-1824.75,OK,67.8734,348.288,-1776.87,OK,25.698,355.635,-1823.67
4,,127627870,Port:1,0,1769352731,168802659,Enabled,0.728559,0.233671,-0.619023,0.177227,95.1952,106.365,-1582.46,0.443874,4,OK,95.2514,106.351,-1582.03,OK,45.9202,106.813,-1574.4,OK,23.0901,57.224,-1571.13,OK,86.3082,47.1612,-1583.11,,127627870,Port:2,0,1769352731,168802659,Missing,,,,,,,,,4,OK,25.704,355.627,-1823.67,OK,67.8718,348.29,-1776.84,OK,74.0778,415.422,-1824.75,OK,96.3812,389.391,-1780.38,,127627870,Port:3,0,1769352731,168802659,Enabled,0.919947,0.0683085,0.00257142,0.386036,-3.47622,165.177,-1420.09,0.099543,3,OK,-3.36954,165.245,-1420.09,OK,-43.6416,133.421,-1421.72,OK,-48.3577,208.953,-1412.02,,127627870,Port:65535,0,1769352731,168802659,Missing,,,,,,,,,7,OK,5.71895,490.721,-2088.53,OK,-1.83806,534.187,-2091.29,OK,-2.43126,524.032,-2017.43,OK,96.3812,389.391,-1780.38,OK,74.0778,415.422,-1824.75,OK,67.8718,348.29,-1776.84,OK,25.704,355.627,-1823.67
4,,127627876,Port:1,0,1769352731,268802659,Enabled,0.713175,0.243827,-0.628324,0.192712,88.1321,105.763,-1581.82,0.428906,4,OK,88.1631,105.754,-1581.4,OK,38.631,104.371,-1575.53,OK,17.5144,53.9707,-1573.39,OK,81.4088,46.2864,-1583.09,,127627876,Port:2,0,1769352731,268802659,Missing,,,,,,,,,4,OK,25.6916,355.632,-1823.69,OK,67.8813,348.296,-1776.96,OK,74.0893,415.428,-1824.75,OK,96.3821,389.394,-1780.33,,127627876,Port:3,0,1769352731,268802659,Enabled,0.919961,0.0680758,0.00212239,0.386048,-3.47489,165.18,-1420.07,0.0981149,3,OK,-3.36964,165.247,-1420.06,OK,-43.6391,133.428,-1421.74,OK,-48.3619,208.958,-1412.05,,127627876,Port:65535,0,1769352731,268802659,Missing,,,,,,,,,7,OK,5.71822,490.705,-2088.44,OK,-1.83655,534.227,-2091.43,OK,-2.42422,524.055,-2017.46,OK,96.3821,389.394,-1780.33,OK,74.0893,415.428,-1824.75,OK,67.8813,348.296,-1776.96,OK,25.6916,355.632,-1823.69
4,,127627882,Port:1,0,1769352731,368802659,Enabled,0.692993,0.260348,-0.636678,0.215917,77.703,103.662,-1581.69,0.415344,4,OK,77.7097,103.655,-1581.29,OK,28.1534,99.3689,-1577.5,OK,9.90833,47.8375,-1576.61,OK,74.4708,43.9106,-1583.6,,127627882,Port:2,0,1769352731,368802659,Missing,,,,,,,,,4,OK,25.6965,355.637,-1823.62,OK,67.8718,348.32,-1776.98,OK,74.0683,415.432,-1824.71,OK,96.3688,389.399,-1780.35,,127627882,Port:3,0,1769352731,368802659,Enabled,0.919966,0.0680994,0.00214646,0.386032,-3.47948,165.176,-1420.05,0.095849,3,OK,-3.37849,165.242,-1420.05,OK,-43.6417,133.423,-1421.72,OK,-48.3636,208.958,-1412.03,,127627882,Port:65535,0,1769352731,368802659,Missing,,,,,,,,,7,OK,5.72455,490.728,-2088.57,OK,-1.84168,534.197,-2091.3,OK,-2.4457,524.03,-2017.36,OK,96.3688,389.399,-1780.35,OK,74.0683,415.432,-1824.71,OK,67.8718,348.32,-1776.98,OK,25.6965,355.637,-1823.62
4,,127627888,Port:1,0,1769352731,468802659,Enabled,0.680355,0.279489,-0.635639,0.234449,68.1094,100.597,-1580.49,0.44274,4,OK,68.1204,100.587,-1580.07,OK,18.8283,93.4859,-1577.18,OK,3.47615,41.0116,-1576.98,OK,68.2511,40.7981,-1582.99,,127627888,Port:2,0,1769352731,468802659,Missing,,,,,,,,,4,OK,25.6989,355.635,-1823.64,OK,67.8744,348.324,-1777.02,OK,74.0686,415.415,-1824.69,OK,96.3849,389.4,-1780.38,,127627888,Port:3,0,1769352731,468802659,Enabled,0.919967,0.0680922,0.00212971,0.386031,-3.47677,165.174,-1420.06,0.0985418,3,OK,-3.37091,165.241,-1420.06,OK,-43.642,133.421,-1421.73,OK,-48.3629,208.956,-1412.04,,127627888,Port:65535,0,1769352731,468802659,Missing,,,,,,,,,7,OK,5.71339,490.699,-2088.38,OK,-2.42672,524.04,-2017.38,OK,-1.83641,534.209,-2091.35,OK,96.3849,389.4,-1780.38,OK,74.0686,415.415,-1824.69,OK,67.8744,348.324,-1777.02,OK,25.6989,355.635,-1823.64
4,,127627894,Port:1,0,1769352731,568802659,Enabled,0.669172,0.29518,-0.633058,0.253604,59.1379,97.2061,-1580.05,0.438939,4,OK,59.1326,97.1919,-1579.63,OK,10.2553,87.5148,-1577.44,OK,-2.285,34.295,-1577.55,OK,62.4557,37.4921,-1582.65,,127627894,Port:2,0,1769352731,568802659,Missing,,,,,,,,,4,OK,25.7035,355.634,-1823.6,OK,67.8681,348.308,-1776.92,OK,74.0808,415.407,-1824.66,OK,96.3788,389.407,-1780.41,,127627894,Port:3,0,1769352731,568802659,Enabled,0.919971,0.0680465,0.00209801,0.38603,-3.47789,165.176,-1420.06,0.0977185,3,OK,-3.37349,165.244,-1420.06,OK,-43.6433,133.427,-1421.74,OK,-48.3628,208.954,-1412.05,,127627894,Port:65535,0,1769352731,568802659,Missing,,,,,,,,,7,OK,5.71321,490.742,-2088.6,OK,-1.84586,534.164,-2091.18,OK,-2.42435,524.004,-2017.27,OK,96.3788,389.407,-1780.41,OK,74.0808,415.407,-1824.66,OK,67.8681,348.308,-1776.92,OK,25.7035,355.634,-1823.6
4,,127627903,Port:1,0,1769352731,718802661,Enabled,0.661695,0.312132,-0.623694,0.275209,48.5381,93.2367,-1580.6,0.442206,4,OK,48.5365,93.223,-1580.18,OK,0.31979,80.6592,-1577.99,OK,-9.02061,26.7811,-1577.84,OK,55.407,33.8202,-1582.9,,127627903,Port:2,0,1769352731,718802661,Missing,,,,,,,,,4,OK,25.6935,355.638,-1823.67,OK,67.8692,348.308,-1776.91,OK,74.0723,415.418,-1824.72,OK,96.3789,389.407,-1780.41,,127627903,Port:3,0,1769352731,718802661,Enabled,0.919955,0.0682415,0.00218377,0.386031,-3.47984,165.179,-1420.07,0.0999307,3,OK,-3.37388,165.249,-1420.06,OK,-43.6466,133.425,-1421.74,OK,-48.3633,208.956,-1412.02,,127627903,Port:65535,0,1769352731,718802661,Missing,,,,,,,,,7,OK,5.72741,490.74,-2088.53,OK,-1.83468,534.224,-2091.45,OK,-2.4084,524.041,-2017.39,OK,96.3789,389.407,-1780.41,OK,74.0723,415.418,-1824.72,OK,67.8692,348.308,-1776.91,OK,25.6935,355.638,-1823.67
4,,127627909,Port:1,0,1769352731,818802661,Enabled,0.657051,0.32214,-0.617672,0.288083,42.4279,91.2918,-1581.3,0.481968,4,OK,42.4241,91.2811,-1580.83,OK,-5.31509,77.012,-1578.72,OK,-12.7278,22.8216,-1578.3,OK,51.4437,32.1463,-1583.44,,127627909,Port:2,0,1769352731,818802661,Missing,,,,,,,,,4,OK,25.6936,355.67,-1823.74,OK,67.8734,348.299,-1776.85,OK,74.073,415.434,-1824.75,OK,96.3777,389.384,-1780.34,,127627909,Port:3,0,1769352731,818802661,Enabled,0.919947,0.0682131,0.00226305,0.386057,-3.47868,165.184,-1420.09,0.0996639,3,OK,-3.37055,165.251,-1420.09,OK,-43.6435,133.43,-1421.75,OK,-48.3663,208.959,-1412.05,,127627909,Port:65535,0,1769352731,818802661,Missing,,,,,,,,,7,OK,5.71652,490.726,-2088.49,OK,-1.83825,534.199,-2091.31,OK,-2.43207,524.028,-2017.33,OK,96.3777,389.384,-1780.34,OK,74.073,415.434,-1824.75,OK,67.8734,348.299,-1776.85,OK,25.6936,355.67,-1823.74
4,,127627915,Port:1,0,1769352731,918802661,Enabled,0.643922,0.32796,-0.621746,0.302057,36.2257,89.0685,-1582.66,0.454114,4,OK,36.2143,89.0541,-1582.22,OK,-11.1004,73.3257,-1581.35,OK,-16.8681,18.9441,-1581.24,OK,47.0706,30.2427,-1584.57,,127627915,Port:2,0,1769352731,918802661,Missing,,,,,,,,,4,OK,25.7037,355.637,-1823.62,OK,67.8706,348.299,-1776.89,OK,74.0843,415.437,-1824.8,OK,96.3803,389.407,-1780.38,,127627915,Port:3,0,1769352731,918802661,Enabled,0.919955,0.0682421,0.00211736,0.386033,-3.48097,165.18,-1420.08,0.102958,3,OK,-3.36892,165.248,-1420.08,OK,-43.6506,133.426,-1421.76,OK,-48.3684,208.957,-1412.04,,127627915,Port:65535,0,1769352731,918802661,Missing,,,,,,,,,7,OK,5.71294,490.688,-2088.41,OK,-2.43733,524.057,-2017.45,OK,-1.83602,534.227,-2091.42,OK,96.3803,389.407,-1780.38,OK,74.0843,415.437,-1824.8,OK,67.8706,348.299,-1776.89,OK,25.7037,355.637,-1823.62
4,,127627921,Port:1,0,1769352732,18802661,Enabled,0.63607,0.335555,-0.617739,0.318146,29.2595,86.2708,-1583.56,0.416849,4,OK,29.2395,86.2592,-1583.16,OK,-17.4493,68.7727,-1582.57,OK,-21.159,14.2172,-1582.19,OK,42.3002,27.8763,-1584.87,,127627921,Port:2,0,1769352732,18802661,Missing,,,,,,,,,4,OK,25.7005,355.635,-1823.61,OK,67.8755,348.307,-1776.93,OK,74.078,415.436,-1824.78,OK,96.3715,389.375,-1780.25,,127627921,Port:3,0,1769352732,18802661,Enabled,0.919973,0.0679672,0.00217493,0.386038,-3.47988,165.182,-1420.06,0.101007,3,OK,-3.37093,165.25,-1420.06,OK,-43.6472,133.428,-1421.73,OK,-48.3673,208.964,-1412.05,,127627921,Port:65535,0,1769352732,18802661,Missing,,,,,,,,,7,OK,5.71274,490.726,-2088.51,OK,-2.42343,524.015,-2017.31,OK,-1.82127,534.186,-2091.29,OK,96.3715,389.375,-1780.25,OK,74.078,415.436,-1824.78,OK,67.8755,348.307,-1776.93,OK,25.7005,355.635,-1823.61
4,,127627927,Port:1,0,1769352732,118802661,Enabled,0.626355,0.353344,-0.609689,0.333326,20.3073,81.4601,-1582.87,0.40441,4,OK,20.2825,81.448,-1582.49,OK,-25.4055,61.5074,-1581.99,OK,-26.2389,6.84014,-1581.94,OK,36.4216,23.8429,-1584.46,,127627927,Port:2,0,1769352732,118802661,Missing,,,,,,,,,4,OK,25.6962,355.639,-1823.67,OK,67.8782,348.297,-1776.9,OK,74.0769,415.418,-1824.69,OK,96.3734,389.404,-1780.38,,127627927,Port:3,0,1769352732,118802661,Enabled,0.91996,0.068207,0.00205717,0.386026,-3.47993,165.182,-1420.05,0.100532,3,OK,-3.37148,165.25,-1420.05,OK,-43.648,133.43,-1421.74,OK,-48.3659,208.959,-1412.02,,127627927,Port:65535,0,1769352732,118802661,Missing,,,,,,,,,7,OK,5.7175,490.714,-2088.44,OK,-1.8455,534.239,-2091.38,OK,-2.41433,524.077,-2017.47,OK,96.3734,389.404,-1780.38,OK,74.0769,415.418,-1824.69,OK,67.8782,348.297,-1776.9,OK,25.6962,355.639,-1823.67
4,,127627936,Port:1,0,1769352732,268802661,Enabled,0.612295,0.383206,-0.595409,0.351763,7.60705,71.5309,-1579.5,0.42065,4,OK,7.60197,71.5087,-1579.1,OK,-36.3898,48.0208,-1578.63,OK,-32.882,-6.5404,-1579.39,OK,28.1745,15.4013,-1582.12,,127627936,Port:2,0,1769352732,268802661,Missing,,,,,,,,,4,OK,25.695,355.632,-1823.63,OK,67.8597,348.312,-1776.91,OK,74.0745,415.421,-1824.7,OK,96.3868,389.407,-1780.41,,127627936,Port:3,0,1769352732,268802661,Enabled,0.919935,0.0684316,0.00239598,0.386044,-3.47985,165.184,-1420.08,0.102246,3,OK,-3.36939,165.253,-1420.08,OK,-43.6481,133.429,-1421.73,OK,-48.3638,208.955,-1412,,127627936,Port:65535,0,1769352732,268802661,Missing,,,,,,,,,7,OK,5.71014,490.672,-2088.29,OK,-2.42819,524.037,-2017.36,OK,-1.84144,534.203,-2091.3,OK,96.3868,389.407,-1780.41,OK,74.0745,415.421,-1824.7,OK,67.8597,348.312,-1776.91,OK,25.695,355.632,-1823.63
4,,127627942,Port:1,0,1769352732,368802661,Enabled,0.603962,0.401237,-0.585542,0.362463,0.379043,64.7723,-1577.02,0.400434,4,OK,0.37348,64.7484,-1576.65,OK,-42.423,39.1743,-1576.05,OK,-36.3237,-15.1596,-1577.37,OK,23.5966,9.72246,-1580.25,,127627942,Port:2,0,1769352732,368802661,Missing,,,,,,,,,4,OK,25.6887,355.644,-1823.63,OK,67.8704,348.316,-1776.94,OK,74.0811,415.445,-1824.78,OK,96.3769,389.394,-1780.37,,127627942,Port:3,0,1769352732,368802661,Enabled,0.919937,0.0683025,0.00258528,0.386062,-3.48365,165.185,-1420.08,0.0986482,3,OK,-3.37457,165.249,-1420.08,OK,-43.6467,133.431,-1421.71,OK,-48.3705,208.958,-1412.01,,127627942,Port:65535,0,1769352732,368802661,Missing,,,,,,,,,7,OK,5.72246,490.711,-2088.44,OK,-1.84553,534.206,-2091.3,OK,-2.43854,524.037,-2017.35,OK,96.3769,389.394,-1780.37,OK,74.0811,415.445,-1824.78,OK,67.8704,348.316,-1776.94,OK,25.6887,355.644,-1823.63
4,,127627948,Port:1,0,1769352732,468802661,Enabled,0.597521,0.41626,-0.574421,0.373814,-5.642,58.7158,-1575.26,0.395041,4,OK,-5.63695,58.6829,-1574.89,OK,-47.2532,31.2149,-1574.01,OK,-38.7254,-22.7756,-1575.51,OK,20.0033,4.77646,-1578.79,,127627948,Port:2,0,1769352732,468802661,Missing,,,,,,,,,4,OK,25.6922,355.644,-1823.65,OK,67.8689,348.319,-1776.95,OK,74.0764,415.424,-1824.73,OK,96.3792,389.399,-1780.36,,127627948,Port:3,0,1769352732,468802661,Enabled,0.919977,0.0681928,0.00211513,0.385989,-3.47821,165.178,-1420.06,0.0996446,3,OK,-3.36846,165.243,-1420.06,OK,-43.6479,133.432,-1421.74,OK,-48.3623,208.96,-1412.03,,127627948,Port:65535,0,1769352732,468802661,Missing,,,,,,,,,7,OK,5.72162,490.742,-2088.53,OK,-1.83787,534.2,-2091.33,OK,-2.42128,524.033,-2017.38,OK,96.3792,389.399,-1780.36,OK,74.0764,415.424,-1824.73,OK,67.8689,348.319,-1776.95,OK,25.6922,355.644,-1823.65
4,,127627954,Port:1,0,1769352732,568802661,Enabled,0.591516,0.429701,-0.566704,0.379885,-9.90848,53.5111,-1573.15,0.40877,4,OK,-9.89518,53.495,-1572.77,OK,-50.5623,24.6181,-1571.86,OK,-40.2283,-29.0522,-1573.84,OK,17.492,0.484758,-1577.33,,127627954,Port:2,0,1769352732,568802661,Missing,,,,,,,,,4,OK,25.7062,355.655,-1823.72,OK,67.8806,348.303,-1776.9,OK,74.0761,415.413,-1824.65,OK,96.3639,389.39,-1780.34,,127627954,Port:3,0,1769352732,568802661,Enabled,0.919948,0.0681679,0.00280875,0.386058,-3.48175,165.185,-1420.09,0.103308,3,OK,-3.36844,165.254,-1420.09,OK,-43.6498,133.427,-1421.7,OK,-48.3659,208.959,-1412.03,,127627954,Port:65535,0,1769352732,568802661,Missing,,,,,,,,,7,OK,5.71719,490.712,-2088.46,OK,-1.83119,534.177,-2091.26,OK,-2.4334,524.008,-2017.29,OK,96.3639,389.39,-1780.34,OK,74.0761,415.413,-1824.65,OK,67.8806,348.303,-1776.9,OK,25.7062,355.655,-1823.72
4,,127627960,Port:1,0,1769352732,668802661,Enabled,0.588143,0.440934,-0.556323,0.387516,-14.0931,48.6179,-1571.94,0.399054,4,OK,-14.0818,48.5966,-1571.57,OK,-53.7541,18.3976,-1570.21,OK,-41.6592,-34.9066,-1572.3,OK,15.0241,-3.4733,-1576.39,,127627960,Port:2,0,1769352732,668802661,Missing,,,,,,,,,4,OK,25.6981,355.64,-1823.65,OK,67.8761,348.297,-1776.85,OK,74.0762,415.435,-1824.75,OK,96.3716,389.412,-1780.39,,127627960,Port:3,0,1769352732,668802661,Enabled,0.919967,0.0681424,0.00234808,0.386021,-3.47936,165.181,-1420.08,0.100303,3,OK,-3.36991,165.247,-1420.08,OK,-43.6467,133.428,-1421.73,OK,-48.3642,208.963,-1412.04,,127627960,Port:65535,0,1769352732,668802661,Missing,,,,,,,,,7,OK,5.71462,490.733,-2088.53,OK,-1.84135,534.22,-2091.33,OK,-2.42269,524.058,-2017.42,OK,96.3716,389.412,-1780.39,OK,74.0762,415.435,-1824.75,OK,67.8761,348.297,-1776.85,OK,25.6981,355.64,-1823.65
4,,127627966,Port:1,0,1769352732,768802660,Enabled,0.583895,0.450935,-0.545661,0.397466,-18.9554,43.4886,-1571.27,0.388755,4,OK,-18.9301,43.4734,-1570.92,OK,-57.5012,11.8734,-1569.14,OK,-43.5412,-40.9625,-1571.15,OK,11.9527,-7.54515,-1575.72,,127627966,Port:2,0,1769352732,768802660,Missing,,,,,,,,,4,OK,25.694,355.633,-1823.59,OK,67.8715,348.321,-1776.96,OK,74.0779,415.412,-1824.64,OK,96.3815,389.394,-1780.4,,127627966,Port:3,0,1769352732,768802660,Enabled,0.919976,0.067965,0.00225728,0.386031,-3.48155,165.184,-1420.07,0.0987517,3,OK,-3.37315,165.248,-1420.07,OK,-43.6472,133.432,-1421.73,OK,-48.369,208.966,-1412.06,,127627966,Port:65535,0,1769352732,768802660,Missing,,,,,,,,,7,OK,5.71195,490.73,-2088.48,OK,-2.42122,524.029,-2017.32,OK,-1.82893,534.193,-2091.26,OK,96.3815,389.394,-1780.4,OK,74.0779,415.412,-1824.64,OK,67.8715,348.321,-1776.96,OK,25.694,355.633,-1823.59
