ToolCount,ToolInfo,Frame#,,PortHandle,Face#,timespec_s,timespec_ns,,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers
4,,365854381,3,Port:1,0,1773323173,18828407,50000000,Enabled,0.617278,0.571822,-0.35917,0.403714,-95.4867,94.9034,-1687.7,0.267346,4,OK,-95.289,94.8271,-1687.97,OK,-120.807,54.5017,-1671.94,OK,-93.9465,7.25755,-1680.08,OK,-54.5033,53.9282,-1702.44,,365854381,Port:2,0,1773323173,18828407,Enabled,0.930137,0.0307862,0.0352603,0.364217,-87.4,271.243,-1592.32,0.140807,3,OK,-87.2307,271.311,-1592.34,OK,-128.925,241.297,-1589.6,OK,-130.119,317.569,-1587.08,,365854381,Port:3,0,1773323173,18828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854381,Port:65535,0,1773323173,18828407,Missing,,,,,,,,,0
4,,365854384,3,Port:1,0,1773323173,68828407,50000000,Enabled,0.620408,0.563581,-0.368699,0.401908,-94.7072,97.98,-1689.95,0.250428,4,OK,-94.508,97.8912,-1690.19,OK,-121.114,58.2103,-1674.4,OK,-95.1719,10.3643,-1681.89,OK,-54.4111,56.0627,-1703.94,,365854384,Port:2,0,1773323173,68828407,Enabled,0.930157,0.0308832,0.0354655,0.364137,-87.4066,271.239,-1592.37,0.140409,3,OK,-87.2359,271.303,-1592.38,OK,-128.934,241.3,-1589.63,OK,-130.119,317.574,-1587.1,,365854384,Port:3,0,1773323173,68828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854384,Port:65535,0,1773323173,68828407,Missing,,,,,,,,,0
4,,365854387,3,Port:1,0,1773323173,118828407,50000000,Enabled,0.6249,0.548354,-0.38661,0.399174,-93.364,103.118,-1693.94,0.250546,4,OK,-93.1608,103.039,-1694.17,OK,-121.688,64.5085,-1678.86,OK,-97.4378,15.6332,-1685.27,OK,-54.3473,59.5837,-1706.48,,365854387,Port:2,0,1773323173,118828407,Enabled,0.930152,0.0309228,0.0351238,0.36418,-87.4056,271.247,-1592.35,0.141205,3,OK,-87.2342,271.315,-1592.37,OK,-128.935,241.308,-1589.65,OK,-130.122,317.571,-1587.1,,365854387,Port:3,0,1773323173,118828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854387,Port:65535,0,1773323173,118828407,Missing,,,,,,,,,0
4,,365854390,3,Port:1,0,1773323173,168828407,50000000,Enabled,0.62962,0.529839,-0.405734,0.39778,-92.0247,109.071,-1699.03,0.235212,4,OK,-91.8391,108.958,-1699.25,OK,-122.385,71.8585,-1684.49,OK,-99.9551,21.9587,-1689.52,OK,-54.4281,63.818,-1709.77,,365854390,Port:2,0,1773323173,168828407,Enabled,0.930151,0.0308452,0.0352484,0.364178,-87.4063,271.243,-1592.35,0.1426,3,OK,-87.2331,271.309,-1592.36,OK,-128.936,241.301,-1589.63,OK,-130.123,317.571,-1587.09,,365854390,Port:3,0,1773323173,168828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854390,Port:65535,0,1773323173,168828407,Missing,,,,,,,,,0
4,,365854393,3,Port:1,0,1773323173,218828407,50000000,Enabled,0.634026,0.506348,-0.430472,0.39537,-90.5004,115.901,-1705.12,0.234155,4,OK,-90.3254,115.779,-1705.33,OK,-123.345,80.5009,-1691.5,OK,-103.37,29.4551,-1694.97,OK,-54.8702,68.623,-1713.67,,365854393,Port:2,0,1773323173,218828407,Enabled,0.930111,0.0310056,0.0359576,0.364198,-87.4049,271.239,-1592.39,0.142228,3,OK,-87.2325,271.304,-1592.41,OK,-128.926,241.291,-1589.61,OK,-130.119,317.568,-1587.09,,365854393,Port:3,0,1773323173,218828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854393,Port:65535,0,1773323173,218828407,Missing,,,,,,,,,0
4,,365854396,3,Port:1,0,1773323173,268828407,50000000,Enabled,0.637967,0.485882,-0.445889,0.397617,-89.3541,121.897,-1711.29,0.237,4,OK,-89.1798,121.78,-1711.5,OK,-123.816,87.8812,-1698.14,OK,-105.482,36.1494,-1699.95,OK,-55.076,73.2941,-1717.67,,365854396,Port:2,0,1773323173,268828407,Enabled,0.930167,0.0308834,0.035172,0.364142,-87.4049,271.24,-1592.34,0.141259,3,OK,-87.2352,271.307,-1592.35,OK,-128.935,241.297,-1589.63,OK,-130.117,317.575,-1587.08,,365854396,Port:3,0,1773323173,268828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854396,Port:65535,0,1773323173,268828407,Missing,,,,,,,,,0
4,,365854399,3,Port:1,0,1773323173,318828407,50000000,Enabled,0.643323,0.460024,-0.467286,0.395166,-86.6425,128.871,-1717.92,0.210466,4,OK,-86.4832,128.728,-1718.08,OK,-123.303,96.9151,-1705.63,OK,-107.626,44.3182,-1705.69,OK,-54.6733,78.4682,-1722.04,,365854399,Port:2,0,1773323173,318828407,Enabled,0.930108,0.0309136,0.0359485,0.364213,-87.4072,271.247,-1592.39,0.144656,3,OK,-87.235,271.319,-1592.4,OK,-128.931,241.294,-1589.6,OK,-130.12,317.572,-1587.09,,365854399,Port:3,0,1773323173,318828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854399,Port:65535,0,1773323173,318828407,Missing,,,,,,,,,0
4,,365854402,3,Port:1,0,1773323173,368828407,50000000,Enabled,0.646821,0.435895,-0.486804,0.393242,-83.377,135.335,-1724.36,0.197836,4,OK,-83.2202,135.18,-1724.49,OK,-121.91,105.309,-1713.05,OK,-108.682,52.05,-1711.6,OK,-53.6428,83.4672,-1726.41,,365854402,Port:2,0,1773323173,368828407,Enabled,0.930139,0.0309165,0.0357333,0.364156,-87.4052,271.23,-1592.36,0.144586,3,OK,-87.2335,271.303,-1592.37,OK,-128.935,241.284,-1589.59,OK,-130.113,317.559,-1587.08,,365854402,Port:3,0,1773323173,368828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854402,Port:65535,0,1773323173,368828407,Missing,,,,,,,,,0
4,,365854405,3,Port:1,0,1773323173,418828407,50000000,Enabled,0.651012,0.413429,-0.502325,0.391062,-79.9193,141.07,-1730.21,0.185153,4,OK,-79.7713,140.901,-1730.3,OK,-120.013,112.877,-1719.63,OK,-109.068,59.1692,-1716.77,OK,-52.3239,87.9844,-1730.4,,365854405,Port:2,0,1773323173,418828407,Enabled,0.93012,0.0309218,0.0356686,0.36421,-87.4039,271.247,-1592.36,0.142947,3,OK,-87.2311,271.315,-1592.38,OK,-128.929,241.301,-1589.6,OK,-130.12,317.57,-1587.08,,365854405,Port:3,0,1773323173,418828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854405,Port:65535,0,1773323173,418828407,Missing,,,,,,,,,0
4,,365854408,3,Port:1,0,1773323173,468828407,50000000,Enabled,0.653392,0.391658,-0.518011,0.389036,-76.2542,146.031,-1735.51,0.175633,4,OK,-76.1122,145.872,-1735.59,OK,-117.744,119.593,-1725.87,OK,-109.055,65.5658,-1721.79,OK,-50.8012,91.9078,-1733.96,,365854408,Port:2,0,1773323173,468828407,Enabled,0.930113,0.0311109,0.0358931,0.36419,-87.4112,271.245,-1592.4,0.145468,3,OK,-87.2359,271.317,-1592.42,OK,-128.939,241.3,-1589.63,OK,-130.122,317.565,-1587.09,,365854408,Port:3,0,1773323173,468828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854408,Port:65535,0,1773323173,468828407,Missing,,,,,,,,,0
4,,365854411,3,Port:1,0,1773323173,518828407,50000000,Enabled,0.656681,0.369382,-0.533951,0.383697,-71.7204,150.849,-1740.52,0.18144,4,OK,-71.5816,150.679,-1740.6,OK,-114.636,126.431,-1731.82,OK,-108.544,72.1486,-1726.77,OK,-48.794,95.6741,-1737.48,,365854411,Port:2,0,1773323173,518828407,Enabled,0.930124,0.0312362,0.0355269,0.364187,-87.4067,271.238,-1592.38,0.140184,3,OK,-87.2377,271.308,-1592.39,OK,-128.932,241.298,-1589.64,OK,-130.117,317.555,-1587.07,,365854411,Port:3,0,1773323173,518828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854411,Port:65535,0,1773323173,518828407,Missing,,,,,,,,,0
4,,365854414,3,Port:1,0,1773323173,568828407,50000000,Enabled,0.657614,0.350122,-0.547687,0.380785,-67.5564,154.657,-1744.61,0.16506,4,OK,-67.4345,154.48,-1744.65,OK,-111.549,131.885,-1736.93,OK,-107.515,77.4848,-1731.03,OK,-46.7038,98.7388,-1740.25,,365854414,Port:2,0,1773323173,568828407,Enabled,0.930121,0.0308575,0.0357049,0.364208,-87.4101,271.247,-1592.36,0.146242,3,OK,-87.2346,271.319,-1592.38,OK,-128.938,241.299,-1589.6,OK,-130.125,317.571,-1587.09,,365854414,Port:3,0,1773323173,568828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854414,Port:65535,0,1773323173,568828407,Missing,,,,,,,,,0
4,,365854417,3,Port:1,0,1773323173,618828407,50000000,Enabled,0.660824,0.331587,-0.557446,0.377645,-63.7605,157.863,-1748.48,0.154122,4,OK,-63.6449,157.69,-1748.49,OK,-108.642,136.699,-1741.43,OK,-106.579,82.3064,-1734.55,OK,-44.9238,101.35,-1742.83,,365854417,Port:2,0,1773323173,618828407,Enabled,0.930164,0.0306896,0.0349705,0.364183,-87.4017,271.244,-1592.33,0.138069,3,OK,-87.2338,271.308,-1592.35,OK,-128.929,241.305,-1589.64,OK,-130.121,317.572,-1587.11,,365854417,Port:3,0,1773323173,618828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854417,Port:65535,0,1773323173,618828407,Missing,,,,,,,,,0
4,,365854420,3,Port:1,0,1773323173,668828407,50000000,Enabled,0.661345,0.320017,-0.564007,0.376973,-61.2779,159.944,-1751.13,0.149455,4,OK,-61.1711,159.771,-1751.14,OK,-106.651,139.686,-1744.63,OK,-105.715,85.3367,-1737.17,OK,-43.5904,103.148,-1744.63,,365854420,Port:2,0,1773323173,668828407,Enabled,0.93014,0.0309543,0.0354831,0.364175,-87.4073,271.241,-1592.38,0.142216,3,OK,-87.2366,271.311,-1592.39,OK,-128.935,241.298,-1589.64,OK,-130.119,317.567,-1587.1,,365854420,Port:3,0,1773323173,668828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854420,Port:65535,0,1773323173,668828407,Missing,,,,,,,,,0
4,,365854423,3,Port:1,0,1773323173,718828407,50000000,Enabled,0.664212,0.309962,-0.567575,0.374973,-58.8924,161.574,-1753.07,0.154651,4,OK,-58.7978,161.392,-1753.08,OK,-104.676,142.213,-1746.7,OK,-104.81,87.9584,-1738.71,OK,-42.2981,104.532,-1745.84,,365854423,Port:2,0,1773323173,718828407,Enabled,0.930185,0.030524,0.0345969,0.364179,-87.401,271.242,-1592.28,0.14115,3,OK,-87.2292,271.306,-1592.3,OK,-128.934,241.302,-1589.62,OK,-130.124,317.574,-1587.1,,365854423,Port:3,0,1773323173,718828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854423,Port:65535,0,1773323173,718828407,Missing,,,,,,,,,0
4,,365854426,3,Port:1,0,1773323173,768828407,50000000,Enabled,0.666225,0.299898,-0.572623,0.371898,-56.0499,163.056,-1754.77,0.154023,4,OK,-55.9429,162.882,-1754.78,OK,-102.288,144.672,-1748.72,OK,-103.589,90.4729,-1740.34,OK,-40.6846,105.748,-1746.96,,365854426,Port:2,0,1773323173,768828407,Enabled,0.930105,0.0311383,0.0360058,0.364195,-87.4095,271.244,-1592.39,0.1414,3,OK,-87.2405,271.315,-1592.41,OK,-128.932,241.297,-1589.61,OK,-130.118,317.565,-1587.07,,365854426,Port:3,0,1773323173,768828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854426,Port:65535,0,1773323173,768828407,Missing,,,,,,,,,0
4,,365854429,3,Port:1,0,1773323173,818828407,50000000,Enabled,0.670077,0.286417,-0.578059,0.367164,-52.12,164.904,-1756.95,0.15274,4,OK,-52.0206,164.735,-1756.96,OK,-98.9042,147.866,-1751.18,OK,-101.808,93.8434,-1742.24,OK,-38.4412,107.276,-1748.37,,365854429,Port:2,0,1773323173,818828407,Enabled,0.930158,0.0307516,0.0354153,0.364151,-87.4061,271.234,-1592.36,0.141204,3,OK,-87.2334,271.298,-1592.38,OK,-128.934,241.297,-1589.62,OK,-130.121,317.567,-1587.11,,365854429,Port:3,0,1773323173,818828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854429,Port:65535,0,1773323173,818828407,Missing,,,,,,,,,0
4,,365854432,3,Port:1,0,1773323173,868828407,50000000,Enabled,0.672586,0.267912,-0.587213,0.361984,-47.2959,167.316,-1759.81,0.129063,4,OK,-47.201,167.177,-1759.8,OK,-94.7535,152.026,-1754.79,OK,-99.7476,98.2488,-1745.15,OK,-35.867,109.342,-1750.21,,365854432,Port:2,0,1773323173,868828407,Enabled,0.930127,0.0312007,0.0355873,0.364175,-87.4064,271.252,-1592.39,0.143624,3,OK,-87.2328,271.321,-1592.41,OK,-128.935,241.308,-1589.65,OK,-130.118,317.575,-1587.08,,365854432,Port:3,0,1773323173,868828407,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854432,Port:65535,0,1773323173,868828407,Missing,,,,,,,,,0
4,,365854435,3,Port:1,0,1773323173,918828406,49999999,Enabled,0.673535,0.248827,-0.597653,0.356716,-42.3322,169.822,-1763.21,0.13787,4,OK,-42.2336,169.69,-1763.23,OK,-90.4195,156.28,-1759.11,OK,-97.5737,102.871,-1749.02,OK,-33.2174,111.606,-1752.62,,365854435,Port:2,0,1773323173,918828406,Enabled,0.930166,0.0305574,0.0348978,0.364198,-87.4022,271.24,-1592.32,0.142334,3,OK,-87.2313,271.308,-1592.34,OK,-128.933,241.293,-1589.63,OK,-130.123,317.571,-1587.12,,365854435,Port:3,0,1773323173,918828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854435,Port:65535,0,1773323173,918828406,Missing,,,,,,,,,0
4,,365854438,3,Port:1,0,1773323173,968828406,50000000,Enabled,0.671503,0.22831,-0.611345,0.35102,-37.4147,172.079,-1766.55,0.133455,4,OK,-37.331,171.935,-1766.52,OK,-86.0834,160.391,-1763.96,OK,-95.5625,107.402,-1753.51,OK,-30.8538,113.677,-1755.15,,365854438,Port:2,0,1773323173,968828406,Enabled,0.93013,0.0306786,0.035552,0.364215,-87.4055,271.241,-1592.36,0.142665,3,OK,-87.2346,271.311,-1592.38,OK,-128.931,241.293,-1589.61,OK,-130.123,317.566,-1587.12,,365854438,Port:3,0,1773323173,968828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854438,Port:65535,0,1773323173,968828406,Missing,,,,,,,,,0
4,,365854441,3,Port:1,0,1773323174,18828406,50000000,Enabled,0.670534,0.212519,-0.619921,0.347732,-33.6667,173.82,-1769.11,0.129149,4,OK,-33.5819,173.686,-1769.09,OK,-82.6959,163.479,-1767.49,OK,-93.8096,110.876,-1756.72,OK,-28.9415,115.373,-1756.95,,365854441,Port:2,0,1773323174,18828406,Enabled,0.930167,0.0310451,0.034609,0.36418,-87.401,271.241,-1592.31,0.142787,3,OK,-87.2273,271.31,-1592.32,OK,-128.936,241.303,-1589.66,OK,-130.12,317.563,-1587.07,,365854441,Port:3,0,1773323174,18828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854441,Port:65535,0,1773323174,18828406,Missing,,,,,,,,,0
4,,365854444,3,Port:1,0,1773323174,68828406,50000000,Enabled,0.673407,0.200786,-0.622638,0.344282,-30.5888,175.033,-1771.1,0.124527,4,OK,-30.4991,174.911,-1771.09,OK,-79.8444,165.805,-1769.68,OK,-92.2128,113.573,-1758.46,OK,-27.256,116.627,-1758.27,,365854444,Port:2,0,1773323174,68828406,Enabled,0.93014,0.0310996,0.0355345,0.364157,-87.41,271.242,-1592.38,0.143573,3,OK,-87.2372,271.311,-1592.4,OK,-128.939,241.298,-1589.64,OK,-130.12,317.57,-1587.09,,365854444,Port:3,0,1773323174,68828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854444,Port:65535,0,1773323174,68828406,Missing,,,,,,,,,0
4,,365854447,3,Port:1,0,1773323174,118828406,50000000,Enabled,0.673464,0.192014,-0.627551,0.34023,-27.8887,175.88,-1772.34,0.133006,4,OK,-27.813,175.738,-1772.3,OK,-77.3112,167.553,-1771.46,OK,-90.7718,115.621,-1760.15,OK,-25.7641,117.483,-1759.3,,365854447,Port:2,0,1773323174,118828406,Enabled,0.930163,0.0308046,0.035131,0.364162,-87.4007,271.236,-1592.33,0.136604,3,OK,-87.2337,271.297,-1592.35,OK,-128.925,241.299,-1589.62,OK,-130.118,317.569,-1587.09,,365854447,Port:3,0,1773323174,118828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854447,Port:65535,0,1773323174,118828406,Missing,,,,,,,,,0
4,,365854450,3,Port:1,0,1773323174,168828406,50000000,Enabled,0.673248,0.181734,-0.632868,0.336433,-24.8614,176.63,-1773.51,0.132548,4,OK,-24.7763,176.499,-1773.45,OK,-74.4665,169.304,-1773.27,OK,-89.0655,117.694,-1761.81,OK,-24.0849,118.255,-1760.16,,365854450,Port:2,0,1773323174,168828406,Enabled,0.930123,0.0312613,0.035703,0.36417,-87.4063,271.245,-1592.39,0.143469,3,OK,-87.2336,271.315,-1592.4,OK,-128.934,241.302,-1589.64,OK,-130.115,317.568,-1587.07,,365854450,Port:3,0,1773323174,168828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854450,Port:65535,0,1773323174,168828406,Missing,,,,,,,,,0
4,,365854453,3,Port:1,0,1773323174,218828406,50000000,Enabled,0.672364,0.17262,-0.638803,0.331752,-21.8162,177.357,-1774.55,0.138188,4,OK,-21.7307,177.222,-1774.47,OK,-71.5545,170.996,-1774.97,OK,-87.3171,119.7,-1763.59,OK,-22.3436,119.013,-1761.07,,365854453,Port:2,0,1773323174,218828406,Enabled,0.930135,0.0308428,0.0354726,0.364198,-87.4029,271.236,-1592.35,0.140473,3,OK,-87.2329,271.303,-1592.36,OK,-128.927,241.293,-1589.61,OK,-130.12,317.562,-1587.09,,365854453,Port:3,0,1773323174,218828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854453,Port:65535,0,1773323174,218828406,Missing,,,,,,,,,0
4,,365854456,3,Port:1,0,1773323174,268828406,50000000,Enabled,0.673458,0.165137,-0.64118,0.328744,-19.3027,177.909,-1775.57,0.148585,4,OK,-19.2109,177.773,-1775.49,OK,-69.1269,172.273,-1776.25,OK,-85.7379,121.317,-1764.71,OK,-20.7956,119.664,-1761.83,,365854456,Port:2,0,1773323174,268828406,Enabled,0.930135,0.030927,0.0354266,0.364195,-87.4027,271.244,-1592.37,0.139262,3,OK,-87.2344,271.31,-1592.38,OK,-128.926,241.301,-1589.63,OK,-130.118,317.57,-1587.1,,365854456,Port:3,0,1773323174,268828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854456,Port:65535,0,1773323174,268828406,Missing,,,,,,,,,0
4,,365854459,3,Port:1,0,1773323174,318828406,50000000,Enabled,0.67164,0.15802,-0.646176,0.326169,-17.0981,178.446,-1776.35,0.134687,4,OK,-17.0184,178.31,-1776.29,OK,-66.9846,173.476,-1777.62,OK,-84.3891,122.751,-1766.23,OK,-19.5258,120.24,-1762.46,,365854459,Port:2,0,1773323174,318828406,Enabled,0.930163,0.0310229,0.0348596,0.364169,-87.4006,271.239,-1592.32,0.141292,3,OK,-87.2281,271.303,-1592.33,OK,-128.932,241.3,-1589.64,OK,-130.119,317.567,-1587.06,,365854459,Port:3,0,1773323174,318828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854459,Port:65535,0,1773323174,318828406,Missing,,,,,,,,,0
4,,365854462,3,Port:1,0,1773323174,368828406,50000000,Enabled,0.671924,0.150842,-0.648737,0.323891,-14.9461,178.946,-1777.47,0.136404,4,OK,-14.8633,178.816,-1777.4,OK,-64.882,174.636,-1779.11,OK,-83.0452,124.197,-1767.53,OK,-18.2539,120.849,-1763.32,,365854462,Port:2,0,1773323174,368828406,Enabled,0.930183,0.0310012,0.0347687,0.364129,-87.4036,271.236,-1592.32,0.13772,3,OK,-87.2356,271.302,-1592.33,OK,-128.936,241.306,-1589.65,OK,-130.116,317.562,-1587.07,,365854462,Port:3,0,1773323174,368828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854462,Port:65535,0,1773323174,368828406,Missing,,,,,,,,,0
4,,365854465,3,Port:1,0,1773323174,418828406,50000000,Enabled,0.670355,0.143673,-0.652996,0.321836,-12.7286,179.439,-1778.45,0.140595,4,OK,-12.6494,179.304,-1778.38,OK,-62.7,175.741,-1780.66,OK,-81.6073,125.577,-1769.12,OK,-16.9139,121.438,-1764.13,,365854465,Port:2,0,1773323174,418828406,Enabled,0.930144,0.0311077,0.0353161,0.364166,-87.4032,271.241,-1592.36,0.138932,3,OK,-87.2356,271.309,-1592.37,OK,-128.931,241.304,-1589.64,OK,-130.114,317.561,-1587.07,,365854465,Port:3,0,1773323174,418828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854465,Port:65535,0,1773323174,418828406,Missing,,,,,,,,,0
4,,365854468,3,Port:1,0,1773323174,468828406,50000000,Enabled,0.67018,0.13722,-0.655978,0.31894,-10.5829,179.925,-1779.33,0.141155,4,OK,-10.5069,179.787,-1779.27,OK,-60.5778,176.857,-1781.89,OK,-80.2376,127.004,-1770.38,OK,-15.625,122.034,-1764.87,,365854468,Port:2,0,1773323174,468828406,Enabled,0.930153,0.030821,0.0350348,0.364196,-87.4061,271.244,-1592.34,0.140375,3,OK,-87.237,271.312,-1592.35,OK,-128.935,241.302,-1589.64,OK,-130.124,317.568,-1587.1,,365854468,Port:3,0,1773323174,468828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854468,Port:65535,0,1773323174,468828406,Missing,,,,,,,,,0
4,,365854471,3,Port:1,0,1773323174,518828406,50000000,Enabled,0.670282,0.13121,-0.658069,0.316939,-8.66615,180.289,-1780.25,0.134833,4,OK,-8.58907,180.154,-1780.2,OK,-58.6778,177.779,-1783.08,OK,-78.9522,128.179,-1771.5,OK,-14.4546,122.513,-1765.57,,365854471,Port:2,0,1773323174,518828406,Enabled,0.930172,0.0305928,0.034987,0.364169,-87.4037,271.236,-1592.32,0.143079,3,OK,-87.2316,271.303,-1592.34,OK,-128.935,241.291,-1589.63,OK,-130.122,317.573,-1587.11,,365854471,Port:3,0,1773323174,518828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854471,Port:65535,0,1773323174,518828406,Missing,,,,,,,,,0
4,,365854474,3,Port:1,0,1773323174,568828406,50000000,Enabled,0.67067,0.1256,-0.659675,0.315048,-6.75975,180.543,-1781.1,0.134222,4,OK,-6.67446,180.422,-1781.03,OK,-56.7794,178.551,-1784.18,OK,-77.6488,129.208,-1772.45,OK,-13.2258,122.886,-1766.22,,365854474,Port:2,0,1773323174,568828406,Enabled,0.930159,0.0308243,0.0349414,0.364188,-87.3991,271.239,-1592.32,0.143312,3,OK,-87.2242,271.304,-1592.34,OK,-128.931,241.298,-1589.63,OK,-130.12,317.566,-1587.09,,365854474,Port:3,0,1773323174,568828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854474,Port:65535,0,1773323174,568828406,Missing,,,,,,,,,0
4,,365854477,3,Port:1,0,1773323174,618828406,50000000,Enabled,0.671313,0.11945,-0.66102,0.313247,-4.76694,180.562,-1781.98,0.138358,4,OK,-4.6829,180.43,-1781.93,OK,-54.7969,179.105,-1785.24,OK,-76.2617,130.086,-1773.4,OK,-11.9494,123.073,-1766.82,,365854477,Port:2,0,1773323174,618828406,Enabled,0.930131,0.0311123,0.0354486,0.364187,-87.4039,271.239,-1592.35,0.140272,3,OK,-87.234,271.306,-1592.37,OK,-128.929,241.298,-1589.62,OK,-130.118,317.562,-1587.06,,365854477,Port:3,0,1773323174,618828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854477,Port:65535,0,1773323174,618828406,Missing,,,,,,,,,0
4,,365854480,3,Port:1,0,1773323174,668828406,50000000,Enabled,0.671407,0.115025,-0.662401,0.311779,-3.02332,180.533,-1782.34,0.143059,4,OK,-2.93959,180.402,-1782.27,OK,-53.0631,179.482,-1785.82,OK,-74.9646,130.679,-1773.89,OK,-10.7287,123.139,-1767.03,,365854480,Port:2,0,1773323174,668828406,Enabled,0.930152,0.030897,0.0352424,0.364172,-87.4009,271.232,-1592.33,0.141839,3,OK,-87.2282,271.297,-1592.35,OK,-128.93,241.291,-1589.62,OK,-130.118,317.561,-1587.07,,365854480,Port:3,0,1773323174,668828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854480,Port:65535,0,1773323174,668828406,Missing,,,,,,,,,0
4,,365854483,3,Port:1,0,1773323174,718828406,50000000,Enabled,0.672302,0.11238,-0.66253,0.310539,-2.01157,180.579,-1782.77,0.147939,4,OK,-1.93639,180.445,-1782.68,OK,-52.0519,179.823,-1786.31,OK,-74.239,131.152,-1774.23,OK,-10.0508,123.256,-1767.37,,365854483,Port:2,0,1773323174,718828406,Enabled,0.93015,0.030947,0.0352268,0.364174,-87.3993,271.239,-1592.34,0.144139,3,OK,-87.224,271.307,-1592.36,OK,-128.931,241.298,-1589.63,OK,-130.116,317.566,-1587.08,,365854483,Port:3,0,1773323174,718828406,Missing,,,,,,,,,4,Missing,,,,Missing,,,,Missing,,,,Missing,,,,,365854483,Port:65535,0,1773323174,718828406,Missing,,,,,,,,,0
