#Tools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz,Marker7.Status,Tx,Ty,Tz,Marker8.Status,Tx,Ty,Tz,Marker9.Status,Tx,Ty,Tz,Marker10.Status,Tx,Ty,Tz,Marker11.Status,Tx,Ty,Tz,Marker12.Status,Tx,Ty,Tz,Marker13.Status,Tx,Ty,Tz
,,1701181192,Port:1,0,1732420219,868782300,Enabled,0.0815646,0.715698,-0.334001,0.607921,-335.787,294.582,-1901.21,0.236727,4,OK,-335.651,294.669,-1901.29,OK,-319.038,251.174,-1919.56,OK,-263.903,248.831,-1922.99,OK,-277.243,307.058,-1898.41,,1701181192,Port:2,0,1732420219,868782300,Enabled,0.924159,0.109451,-0.0140115,0.365723,-243.189,97.9482,-1774.05,0.110886,3,OK,-243.159,98.0044,-1774.04,OK,-284.64,68.1235,-1778.25,OK,-286.093,142.823,-1761.89,,1701181192,Port:65535,0,1732420219,868782300,Missing,,,,,,,,,11,PossiblePhantom,-152.257,-140.144,-2271.06,UnrecognizedEnumValue,-166.051,-177.013,-2483.32,UnrecognizedEnumValue,-167.803,-199.773,-2484.7,PossiblePhantom,-147.536,-144.407,-2181.92,PossiblePhantom,-160.31,-180.073,-2377,PossiblePhantom,-158.388,-202.789,-2330.36,PossiblePhantom,-140.337,-150.136,-2062.27,PossiblePhantom,-151.733,-184.147,-2235.46,PossiblePhantom,-150.459,-205.522,-2190.36,PossiblePhantom,-134.25,-155.404,-1952.08,PossiblePhantom,-144.496,-187.857,-2106.39,,,,,,,,,,,,
,,1701181195,Port:1,0,1732420219,918782300,Enabled,0.0820738,0.715617,-0.333503,0.60822,-335.782,294.583,-1901.24,0.242986,4,OK,-335.629,294.666,-1901.28,OK,-319.031,251.161,-1919.56,OK,-263.888,248.813,-1922.9,OK,-277.256,307.051,-1898.48,,1701181195,Port:2,0,1732420219,918782300,Enabled,0.924158,0.109594,-0.0147763,0.365655,-243.188,97.9387,-1774.03,0.117022,3,OK,-243.148,97.9963,-1774.02,OK,-284.648,68.1232,-1778.3,OK,-286.098,142.82,-1761.89,,1701181195,Port:65535,0,1732420219,918782300,Missing,,,,,,,,,11,PossiblePhantom,-152.248,-140.158,-2271.07,UnrecognizedEnumValue,-166.042,-177.019,-2483.27,UnrecognizedEnumValue,-167.804,-199.778,-2484.71,PossiblePhantom,-147.533,-144.418,-2181.97,PossiblePhantom,-160.309,-180.077,-2377,PossiblePhantom,-158.391,-202.792,-2330.41,PossiblePhantom,-140.336,-150.145,-2062.36,PossiblePhantom,-151.734,-184.149,-2235.52,PossiblePhantom,-150.456,-205.527,-2190.36,PossiblePhantom,-134.244,-155.415,-1952.12,PossiblePhantom,-144.491,-187.861,-2106.39,,,,,,,,,,,,
,,1701181198,Port:1,0,1732420219,968782300,Enabled,0.0817318,0.715256,-0.333835,0.608509,-335.792,294.595,-1901.3,0.237114,4,OK,-335.649,294.669,-1901.34,OK,-319.043,251.17,-1919.63,OK,-263.886,248.818,-1922.9,OK,-277.24,307.07,-1898.46,,1701181198,Port:2,0,1732420219,968782300,Enabled,0.924164,0.109438,-0.0146732,0.365689,-243.187,97.9379,-1774.03,0.116472,3,OK,-243.15,97.9948,-1774.02,OK,-284.643,68.1177,-1778.29,OK,-286.099,142.821,-1761.9,,1701181198,Port:65535,0,1732420219,968782300,Missing,,,,,,,,,11,PossiblePhantom,-152.262,-140.145,-2271.07,UnrecognizedEnumValue,-166.068,-177.008,-2483.29,UnrecognizedEnumValue,-167.82,-199.771,-2484.74,PossiblePhantom,-147.544,-144.406,-2181.96,PossiblePhantom,-160.331,-180.067,-2377.01,PossiblePhantom,-158.393,-202.787,-2330.36,PossiblePhantom,-140.336,-150.136,-2062.29,PossiblePhantom,-151.741,-184.142,-2235.46,PossiblePhantom,-150.471,-205.52,-2190.41,PossiblePhantom,-134.256,-155.402,-1952.14,PossiblePhantom,-144.512,-187.852,-2106.43,,,,,,,,,,,,
,,1701181201,Port:1,0,1732420220,18782300,Enabled,0.0819216,0.715606,-0.333675,0.60816,-335.789,294.588,-1901.23,0.244111,4,OK,-335.636,294.671,-1901.29,OK,-319.046,251.16,-1919.55,OK,-263.903,248.827,-1922.92,OK,-277.25,307.061,-1898.44,,1701181201,Port:2,0,1732420220,18782300,Enabled,0.924168,0.109669,-0.0148532,0.365602,-243.184,97.9398,-1774.03,0.116006,3,OK,-243.153,97.9991,-1774.01,OK,-284.644,68.1296,-1778.31,OK,-286.085,142.823,-1761.88,,1701181201,Port:65535,0,1732420220,18782300,Missing,,,,,,,,,11,PossiblePhantom,-152.251,-140.16,-2271.11,UnrecognizedEnumValue,-166.037,-176.989,-2483.13,UnrecognizedEnumValue,-167.807,-199.768,-2484.48,PossiblePhantom,-147.526,-144.426,-2181.86,PossiblePhantom,-160.293,-180.052,-2376.7,PossiblePhantom,-158.404,-202.78,-2330.33,PossiblePhantom,-140.337,-150.148,-2062.36,PossiblePhantom,-151.727,-184.123,-2235.36,PossiblePhantom,-150.472,-205.514,-2190.35,PossiblePhantom,-134.249,-155.415,-1952.17,PossiblePhantom,-144.49,-187.834,-2106.31,,,,,,,,,,,,
,,1701181204,Port:1,0,1732420220,68782300,Enabled,0.0815993,0.715598,-0.333984,0.608042,-335.792,294.591,-1901.26,0.237207,4,OK,-335.647,294.675,-1901.31,OK,-319.051,251.171,-1919.63,OK,-263.906,248.836,-1922.98,OK,-277.242,307.071,-1898.46,,1701181204,Port:2,0,1732420220,68782300,Enabled,0.924177,0.10941,-0.0145664,0.365671,-243.187,97.9393,-1774.02,0.113173,3,OK,-243.157,98.0009,-1774.01,OK,-284.644,68.1227,-1778.27,OK,-286.09,142.817,-1761.9,,1701181204,Port:65535,0,1732420220,68782300,Missing,,,,,,,,,11,PossiblePhantom,-152.256,-140.154,-2271.2,UnrecognizedEnumValue,-166.058,-177.027,-2483.48,UnrecognizedEnumValue,-167.818,-199.784,-2484.81,PossiblePhantom,-147.539,-144.417,-2182.02,PossiblePhantom,-160.322,-180.087,-2377.13,PossiblePhantom,-158.394,-202.799,-2330.47,PossiblePhantom,-140.333,-150.145,-2062.37,PossiblePhantom,-151.736,-184.16,-2235.59,PossiblePhantom,-150.459,-205.533,-2190.4,PossiblePhantom,-134.242,-155.415,-1952.13,PossiblePhantom,-144.495,-187.872,-2106.45,,,,,,,,,,,,
,,1701181207,Port:1,0,1732420220,118782300,Enabled,0.0817166,0.715758,-0.333793,0.607944,-335.789,294.579,-1901.2,0.240956,4,OK,-335.627,294.658,-1901.22,OK,-319.052,251.173,-1919.58,OK,-263.894,248.829,-1922.92,OK,-277.262,307.066,-1898.45,,1701181207,Port:2,0,1732420220,118782300,Enabled,0.924171,0.109416,-0.0147737,0.365675,-243.191,97.9379,-1774.04,0.117232,3,OK,-243.157,98.0022,-1774.03,OK,-284.65,68.1185,-1778.31,OK,-286.096,142.817,-1761.92,,1701181207,Port:65535,0,1732420220,118782300,Missing,,,,,,,,,11,PossiblePhantom,-152.236,-140.155,-2271.02,UnrecognizedEnumValue,-166.035,-177.026,-2483.27,UnrecognizedEnumValue,-167.801,-199.8,-2484.68,PossiblePhantom,-147.517,-144.419,-2181.84,PossiblePhantom,-160.297,-180.086,-2376.9,PossiblePhantom,-158.405,-202.81,-2330.51,PossiblePhantom,-140.335,-150.141,-2062.34,PossiblePhantom,-151.737,-184.154,-2235.55,PossiblePhantom,-150.461,-205.544,-2190.45,PossiblePhantom,-134.236,-155.411,-1952.1,PossiblePhantom,-144.487,-187.866,-2106.41,,,,,,,,,,,,
,,1701181210,Port:1,0,1732420220,168782300,Enabled,0.0814464,0.71551,-0.334035,0.608139,-335.792,294.591,-1901.26,0.239919,4,OK,-335.631,294.669,-1901.28,OK,-319.051,251.184,-1919.66,OK,-263.887,248.84,-1922.94,OK,-277.258,307.077,-1898.46,,1701181210,Port:2,0,1732420220,168782300,Enabled,0.924155,0.109536,-0.0143616,0.365696,-243.187,97.9474,-1774.04,0.111919,3,OK,-243.154,98.0037,-1774.03,OK,-284.641,68.1286,-1778.27,OK,-286.094,142.823,-1761.89,,1701181210,Port:65535,0,1732420220,168782300,Missing,,,,,,,,,11,PossiblePhantom,-152.253,-140.16,-2271.18,UnrecognizedEnumValue,-166.041,-177.013,-2483.34,UnrecognizedEnumValue,-167.819,-199.783,-2484.71,PossiblePhantom,-147.545,-144.425,-2181.98,PossiblePhantom,-160.314,-180.074,-2376.95,PossiblePhantom,-158.395,-202.796,-2330.44,PossiblePhantom,-140.338,-150.15,-2062.38,PossiblePhantom,-151.729,-184.146,-2235.5,PossiblePhantom,-150.468,-205.529,-2190.46,PossiblePhantom,-134.253,-155.416,-1952.2,PossiblePhantom,-144.495,-187.856,-2106.45,,,,,,,,,,,,
,,1701181213,Port:1,0,1732420220,218782300,Enabled,0.0821203,0.716017,-0.333348,0.607829,-335.786,294.577,-1901.22,0.240803,4,OK,-335.633,294.663,-1901.27,OK,-319.042,251.16,-1919.55,OK,-263.893,248.827,-1922.98,OK,-277.263,307.075,-1898.52,,1701181213,Port:2,0,1732420220,218782300,Enabled,0.924194,0.10928,-0.0147128,0.365659,-243.185,97.9365,-1774,0.112935,3,OK,-243.153,97.9959,-1773.99,OK,-284.641,68.1226,-1778.26,OK,-286.091,142.821,-1761.9,,1701181213,Port:65535,0,1732420220,218782300,Missing,,,,,,,,,11,PossiblePhantom,-152.261,-140.167,-2271.1,UnrecognizedEnumValue,-166.064,-177.043,-2483.38,UnrecognizedEnumValue,-167.827,-199.779,-2484.78,PossiblePhantom,-147.549,-144.423,-2182.05,PossiblePhantom,-160.333,-180.097,-2377.17,PossiblePhantom,-158.406,-202.795,-2330.38,PossiblePhantom,-140.346,-150.153,-2062.36,PossiblePhantom,-151.75,-184.172,-2235.58,PossiblePhantom,-150.464,-205.527,-2190.46,PossiblePhantom,-134.248,-155.418,-1952.22,PossiblePhantom,-144.501,-187.879,-2106.57,,,,,,,,,,,,
,,1701181216,Port:1,0,1732420220,268782300,Enabled,0.0813247,0.715347,-0.334184,0.608265,-335.79,294.583,-1901.23,0.235193,4,OK,-335.648,294.665,-1901.31,OK,-319.03,251.169,-1919.57,OK,-263.898,248.828,-1922.94,OK,-277.24,307.062,-1898.35,,1701181216,Port:2,0,1732420220,268782300,Enabled,0.924176,0.109328,-0.0149038,0.365683,-243.185,97.937,-1774.01,0.116684,3,OK,-243.151,97.9984,-1774,OK,-284.642,68.1189,-1778.29,OK,-286.096,142.82,-1761.91,,1701181216,Port:65535,0,1732420220,268782300,Missing,,,,,,,,,11,PossiblePhantom,-152.253,-140.159,-2271.12,UnrecognizedEnumValue,-166.052,-177.032,-2483.39,UnrecognizedEnumValue,-167.82,-199.773,-2484.67,PossiblePhantom,-147.549,-144.421,-2181.97,PossiblePhantom,-160.33,-180.091,-2377.06,PossiblePhantom,-158.399,-202.788,-2330.38,PossiblePhantom,-140.345,-150.148,-2062.36,PossiblePhantom,-151.746,-184.163,-2235.56,PossiblePhantom,-150.46,-205.521,-2190.42,PossiblePhantom,-134.249,-155.414,-1952.19,PossiblePhantom,-144.5,-187.872,-2106.52,,,,,,,,,,,,
,,1701181219,Port:1,0,1732420220,318782300,Enabled,0.0817308,0.715877,-0.333831,0.60778,-335.791,294.589,-1901.21,0.23859,4,OK,-335.636,294.675,-1901.25,OK,-319.054,251.18,-1919.6,OK,-263.909,248.841,-1922.97,OK,-277.261,307.074,-1898.47,,1701181219,Port:2,0,1732420220,318782300,Enabled,0.924178,0.109354,-0.0144093,0.365689,-243.191,97.9426,-1774.04,0.112399,3,OK,-243.16,98.0036,-1774.03,OK,-284.646,68.1234,-1778.27,OK,-286.094,142.82,-1761.91,,1701181219,Port:65535,0,1732420220,318782300,Missing,,,,,,,,,11,PossiblePhantom,-152.248,-140.146,-2271,UnrecognizedEnumValue,-166.059,-177.032,-2483.34,UnrecognizedEnumValue,-167.804,-199.771,-2484.6,PossiblePhantom,-147.535,-144.409,-2181.85,PossiblePhantom,-160.326,-180.091,-2377,PossiblePhantom,-158.382,-202.785,-2330.33,PossiblePhantom,-140.329,-150.135,-2062.27,PossiblePhantom,-151.739,-184.162,-2235.53,PossiblePhantom,-150.459,-205.517,-2190.43,PossiblePhantom,-134.247,-155.4,-1952.15,PossiblePhantom,-144.507,-187.869,-2106.53,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,ToolInfo,Frame#,PortHandle,Face#,timespec_s,timespec_ns,TransformStatus,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,#Markers,Marker0.Status,Tx,Ty,Tz,Marker1.Status,Tx,Ty,Tz,Marker2.Status,Tx,Ty,Tz,Marker3.Status,Tx,Ty,Tz,Marker4.Status,Tx,Ty,Tz,Marker5.Status,Tx,Ty,Tz,Marker6.Status,Tx,Ty,Tz,Marker7.Status,Tx,Ty,Tz,Marker8.Status,Tx,Ty,Tz,Marker9.Status,Tx,Ty,Tz,Marker10.Status,Tx,Ty,Tz,,,,,,,,,,,,
,,1701182755,Port:1,0,1732420245,918782300,Enabled,0.049464,-0.266437,0.585804,-0.763805,-279.806,386.307,-1962.32,0.439697,4,OK,-279.793,386.1,-1961.83,OK,-267.324,341.967,-1981.84,OK,-238.963,309.553,-1947.16,OK,-250.626,365.278,-1914.86,,1701182755,Port:2,0,1732420245,918782300,Enabled,0.924213,0.109117,-0.0151061,0.365645,-243.233,97.9518,-1774.02,0.117024,3,OK,-243.198,98.0161,-1774.01,OK,-284.695,68.1387,-1778.32,OK,-286.143,142.842,-1761.95,,1701182755,Port:65535,0,1732420245,918782300,Missing,,,,,,,,,11,PossiblePhantom,-152.306,-140.145,-2271.11,UnrecognizedEnumValue,-164.699,-173.178,-2461.28,UnrecognizedEnumValue,-167.87,-199.76,-2484.67,PossiblePhantom,-147.596,-144.408,-2181.96,PossiblePhantom,-159.079,-176.375,-2356.8,PossiblePhantom,-158.458,-202.772,-2330.52,PossiblePhantom,-140.398,-150.129,-2062.46,PossiblePhantom,-150.649,-180.631,-2217.8,PossiblePhantom,-150.513,-205.508,-2190.48,PossiblePhantom,-134.298,-155.399,-1952.24,PossiblePhantom,-143.519,-184.517,-2090.69,,,,,,,,,,,,
,,1701182758,Port:1,0,1732420245,968782300,Enabled,0.0494434,-0.266318,0.585774,-0.76387,-279.791,386.305,-1962.31,0.4181,4,OK,-279.781,386.105,-1961.86,OK,-267.312,341.952,-1981.8,OK,-238.965,309.553,-1947.16,OK,-250.618,365.271,-1914.81,,1701182758,Port:2,0,1732420245,968782300,Enabled,0.924202,0.109228,-0.0145184,0.365663,-243.233,97.9563,-1774.05,0.112314,3,OK,-243.201,98.0137,-1774.04,OK,-284.689,68.1405,-1778.29,OK,-286.139,142.843,-1761.94,,1701182758,Port:65535,0,1732420245,968782300,Missing,,,,,,,,,11,PossiblePhantom,-152.307,-140.132,-2271.15,UnrecognizedEnumValue,-164.696,-173.144,-2461.21,UnrecognizedEnumValue,-167.864,-199.762,-2484.7,PossiblePhantom,-147.581,-144.398,-2181.92,PossiblePhantom,-159.06,-176.345,-2356.66,PossiblePhantom,-158.448,-202.777,-2330.44,PossiblePhantom,-140.382,-150.125,-2062.34,PossiblePhantom,-150.628,-180.606,-2217.56,PossiblePhantom,-150.514,-205.511,-2190.47,PossiblePhantom,-134.291,-155.392,-1952.18,PossiblePhantom,-143.51,-184.491,-2090.54,,,,,,,,,,,,
,,1701182761,Port:1,0,1732420246,18782300,Enabled,0.0496917,-0.266155,0.585958,-0.76377,-279.784,386.314,-1962.31,0.439619,4,OK,-279.78,386.102,-1961.83,OK,-267.323,341.976,-1981.95,OK,-238.952,309.557,-1947.12,OK,-250.601,365.265,-1914.76,,1701182761,Port:2,0,1732420246,18782300,Enabled,0.924157,0.109536,-0.0146165,0.365681,-243.226,97.9588,-1774.03,0.113991,3,OK,-243.193,98.0163,-1774.02,OK,-284.681,68.1416,-1778.29,OK,-286.134,142.837,-1761.89,,1701182761,Port:65535,0,1732420246,18782300,Missing,,,,,,,,,11,PossiblePhantom,-152.304,-140.127,-2270.99,UnrecognizedEnumValue,-166.104,-177.004,-2483.29,UnrecognizedEnumValue,-167.853,-199.742,-2484.56,PossiblePhantom,-147.579,-144.39,-2181.85,PossiblePhantom,-160.357,-180.064,-2376.97,PossiblePhantom,-158.448,-202.759,-2330.28,PossiblePhantom,-140.388,-150.118,-2062.25,PossiblePhantom,-151.788,-184.137,-2235.48,PossiblePhantom,-150.506,-205.493,-2190.38,PossiblePhantom,-134.29,-155.384,-1952.14,PossiblePhantom,-144.539,-187.846,-2106.49,,,,,,,,,,,,
,,1701182764,Port:1,0,1732420246,68782300,Enabled,0.0494383,-0.266168,0.585541,-0.764102,-279.78,386.296,-1962.31,0.428539,4,OK,-279.778,386.102,-1961.84,OK,-267.312,341.943,-1981.82,OK,-238.956,309.546,-1947.05,OK,-250.615,365.276,-1914.8,,1701182764,Port:2,0,1732420246,68782300,Enabled,0.924169,0.109375,-0.0143713,0.365707,-243.232,97.9559,-1774.04,0.114055,3,OK,-243.197,98.0158,-1774.03,OK,-284.688,68.1334,-1778.27,OK,-286.139,142.833,-1761.91,,1701182764,Port:65535,0,1732420246,68782300,Missing,,,,,,,,,11,PossiblePhantom,-152.304,-140.155,-2271.14,UnrecognizedEnumValue,-164.689,-173.177,-2461.24,UnrecognizedEnumValue,-167.869,-199.745,-2484.7,PossiblePhantom,-147.596,-144.412,-2182.08,PossiblePhantom,-159.073,-176.371,-2356.89,PossiblePhantom,-158.445,-202.764,-2330.31,PossiblePhantom,-140.389,-150.143,-2062.38,PossiblePhantom,-150.634,-180.634,-2217.65,PossiblePhantom,-150.509,-205.498,-2190.35,PossiblePhantom,-134.297,-155.41,-1952.21,PossiblePhantom,-143.512,-184.518,-2090.61,,,,,,,,,,,,
,,1701182767,Port:1,0,1732420246,118782300,Enabled,0.0493974,-0.266255,0.585605,-0.764026,-279.787,386.326,-1962.35,0.439992,4,OK,-279.779,386.126,-1961.86,OK,-267.315,341.978,-1981.85,OK,-238.959,309.566,-1947.11,OK,-250.623,365.308,-1914.87,,1701182767,Port:2,0,1732420246,118782300,Enabled,0.924199,0.109195,-0.0144086,0.365684,-243.227,97.9635,-1774.03,0.110296,3,OK,-243.198,98.0224,-1774.02,OK,-284.681,68.1468,-1778.26,OK,-286.132,142.845,-1761.92,,1701182767,Port:65535,0,1732420246,118782300,Missing,,,,,,,,,11,PossiblePhantom,-152.298,-140.126,-2270.99,UnrecognizedEnumValue,-166.105,-177.006,-2483.31,UnrecognizedEnumValue,-167.869,-199.757,-2484.65,PossiblePhantom,-147.581,-144.389,-2181.86,PossiblePhantom,-160.367,-180.065,-2376.99,PossiblePhantom,-158.459,-202.772,-2330.41,PossiblePhantom,-140.387,-150.115,-2062.29,PossiblePhantom,-151.794,-184.137,-2235.55,PossiblePhantom,-150.515,-205.506,-2190.43,PossiblePhantom,-134.288,-155.383,-1952.13,PossiblePhantom,-144.544,-187.848,-2106.49,,,,,,,,,,,,
,,1701182770,Port:1,0,1732420246,168782300,Enabled,0.0495824,-0.266175,0.585857,-0.763848,-279.79,386.328,-1962.31,0.429686,4,OK,-279.785,386.121,-1961.84,OK,-267.336,341.983,-1981.91,OK,-238.959,309.566,-1947.12,OK,-250.608,365.292,-1914.76,,1701182770,Port:2,0,1732420246,168782300,Enabled,0.924163,0.109425,-0.0148182,0.365689,-243.231,97.9615,-1774.04,0.114793,3,OK,-243.198,98.0181,-1774.03,OK,-284.685,68.1445,-1778.31,OK,-286.143,142.844,-1761.92,,1701182770,Port:65535,0,1732420246,168782300,Missing,,,,,,,,,11,PossiblePhantom,-152.305,-140.138,-2271.19,UnrecognizedEnumValue,-166.108,-176.971,-2483.25,UnrecognizedEnumValue,-167.858,-199.744,-2484.55,PossiblePhantom,-147.578,-144.406,-2181.93,PossiblePhantom,-160.36,-180.035,-2376.8,PossiblePhantom,-158.437,-202.759,-2330.28,PossiblePhantom,-140.374,-150.133,-2062.33,PossiblePhantom,-151.777,-184.11,-2235.34,PossiblePhantom,-150.519,-205.494,-2190.35,PossiblePhantom,-134.297,-155.399,-1952.17,PossiblePhantom,-144.552,-187.821,-2106.33,,,,,,,,,,,,
,,1701182773,Port:1,0,1732420246,218782300,Enabled,0.0495141,-0.266273,0.585608,-0.764009,-279.792,386.315,-1962.31,0.424873,4,OK,-279.79,386.117,-1961.85,OK,-267.312,341.972,-1981.81,OK,-238.951,309.562,-1947.09,OK,-250.619,365.297,-1914.8,,1701182773,Port:2,0,1732420246,218782300,Enabled,0.924186,0.109329,-0.0149099,0.365657,-243.227,97.9567,-1774.02,0.117577,3,OK,-243.194,98.0236,-1774,OK,-284.689,68.14,-1778.3,OK,-286.132,142.838,-1761.91,,1701182773,Port:65535,0,1732420246,218782300,Missing,,,,,,,,,11,PossiblePhantom,-152.289,-140.131,-2271.13,UnrecognizedEnumValue,-166.102,-176.995,-2483.36,UnrecognizedEnumValue,-167.866,-199.754,-2484.78,PossiblePhantom,-147.588,-144.393,-2182,PossiblePhantom,-160.383,-180.055,-2377.07,PossiblePhantom,-158.426,-202.772,-2330.35,PossiblePhantom,-140.369,-150.125,-2062.3,PossiblePhantom,-151.781,-184.131,-2235.47,PossiblePhantom,-150.509,-205.505,-2190.47,PossiblePhantom,-134.292,-155.39,-1952.19,PossiblePhantom,-144.555,-187.84,-2106.49,,,,,,,,,,,,
,,1701182776,Port:1,0,1732420246,268782300,Enabled,0.0493968,-0.266259,0.585593,-0.764033,-279.785,386.319,-1962.32,0.427938,4,OK,-279.781,386.129,-1961.85,OK,-267.32,341.965,-1981.83,OK,-238.951,309.559,-1947.09,OK,-250.614,365.299,-1914.82,,1701182776,Port:2,0,1732420246,268782300,Enabled,0.924188,0.109417,-0.0147831,0.36563,-243.226,97.9512,-1774.01,0.115258,3,OK,-243.192,98.0104,-1774,OK,-284.685,68.1384,-1778.28,OK,-286.13,142.837,-1761.89,,1701182776,Port:65535,0,1732420246,268782300,Missing,,,,,,,,,11,PossiblePhantom,-152.296,-140.128,-2271.02,UnrecognizedEnumValue,-164.726,-173.175,-2461.27,UnrecognizedEnumValue,-167.868,-199.758,-2484.61,PossiblePhantom,-147.577,-144.393,-2181.84,PossiblePhantom,-159.095,-176.374,-2356.75,PossiblePhantom,-158.458,-202.773,-2330.38,PossiblePhantom,-140.384,-150.118,-2062.28,PossiblePhantom,-150.668,-180.633,-2217.67,PossiblePhantom,-150.519,-205.507,-2190.41,PossiblePhantom,-134.29,-155.386,-1952.12,PossiblePhantom,-143.543,-184.517,-2090.63,,,,,,,,,,,,
,,1701182779,Port:1,0,1732420246,318782300,Enabled,0.049497,-0.266179,0.585548,-0.764089,-279.789,386.32,-1962.34,0.428013,4,OK,-279.785,386.127,-1961.87,OK,-267.318,341.972,-1981.85,OK,-238.952,309.563,-1947.09,OK,-250.627,365.305,-1914.83,,1701182779,Port:2,0,1732420246,318782300,Enabled,0.924161,0.109597,-0.0146101,0.365653,-243.232,97.9566,-1774.05,0.118944,3,OK,-243.197,98.0172,-1774.04,OK,-284.692,68.1356,-1778.31,OK,-286.136,142.839,-1761.9,,1701182779,Port:65535,0,1732420246,318782300,Missing,,,,,,,,,11,PossiblePhantom,-152.303,-140.127,-2271.05,UnrecognizedEnumValue,-166.119,-177.016,-2483.43,UnrecognizedEnumValue,-167.859,-199.743,-2484.62,PossiblePhantom,-147.587,-144.39,-2181.9,PossiblePhantom,-160.382,-180.076,-2377.09,PossiblePhantom,-158.433,-202.76,-2330.3,PossiblePhantom,-140.378,-150.119,-2062.27,PossiblePhantom,-151.792,-184.149,-2235.56,PossiblePhantom,-150.505,-205.494,-2190.38,PossiblePhantom,-134.293,-155.386,-1952.14,PossiblePhantom,-144.555,-187.858,-2106.54,,,,,,,,,,,,
,,1701182782,Port:1,0,1732420246,368782300,Enabled,0.0494637,-0.266131,0.58542,-0.764206,-279.775,386.318,-1962.31,0.411049,4,OK,-279.786,386.129,-1961.88,OK,-267.312,341.972,-1981.81,OK,-238.941,309.564,-1947.02,OK,-250.602,365.305,-1914.76,,1701182782,Port:2,0,1732420246,368782300,Enabled,0.92417,0.109362,-0.014672,0.365698,-243.223,97.9595,-1774.03,0.116071,3,OK,-243.189,98.0182,-1774.02,OK,-284.678,68.1381,-1778.29,OK,-286.133,142.842,-1761.91,,1701182782,Port:65535,0,1732420246,368782300,Missing,,,,,,,,,11,PossiblePhantom,-152.298,-140.142,-2271.1,UnrecognizedEnumValue,-166.107,-177.007,-2483.33,UnrecognizedEnumValue,-167.859,-199.753,-2484.63,PossiblePhantom,-147.576,-144.405,-2181.95,PossiblePhantom,-160.366,-180.067,-2377.01,PossiblePhantom,-158.457,-202.769,-2330.37,PossiblePhantom,-140.389,-150.131,-2062.35,PossiblePhantom,-151.799,-184.139,-2235.53,PossiblePhantom,-150.51,-205.503,-2190.4,PossiblePhantom,-134.287,-155.399,-1952.18,PossiblePhantom,-144.547,-187.85,-2106.48,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
